subject,day,session_idx,session_name,session_title,trial_index_global,trial_index_session,target_label,target_command,response_mode,option_count,options,selected_label,manual_response,correct,rt_sec,rt_from_stimulus_sec,voice_onset_rt_sec,trial_elapsed_sec,session_elapsed_sec,day_elapsed_sec,trial_start_time,stimulus_sent_time,answer_time,voice_engine,voice_wav_path,voice_stt_raw,voice_stt_norm,voice_process_time_sec,voice_recorded_duration_sec,top_candidates,timestamp,stimulus_duration_sec,within_unit_interval_ms,cv_interval_ms
s01,2026-05-28,4,all_consonants,Session 4: All consonants,61,23,ㅉ,7/150.0/150.7/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅉ,0,1,2.291120700072497,1.8404207000724973,,4.838091611862183,,,1779973216.0700412,1779973216.7175078,1779973220.9081328,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973220004.wav,,,0.35348779999185354,1.56,"[{""label"": ""ㅉ"", ""probability"": 0.2326923076923077, ""score"": 0.2326923076923077}, {""label"": ""ㄲ"", ""probability"": 0.10192307692307692, ""score"": 0.10192307692307692}, {""label"": ""ㅆ"", ""probability"": 0.08653846153846154, ""score"": 0.08653846153846154}, {""label"": ""ㅃ"", ""probability"": 0.07307692307692308, ""score"": 0.07307692307692308}, {""label"": ""ㅈ"", ""probability"": 0.05, ""score"": 0.05}]",2026-05-28 22:00:20,0.4507,150,250
s01,2026-05-28,4,all_consonants,Session 4: All consonants,62,24,ㅈ,7/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅈ,0,1,0.9370482000522316,0.7870482000522315,,3.424708604812622,,,1779973221.3412933,1779973221.9796813,1779973224.766002,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973223748.wav,,,0.3313501999946311,1.38,"[{""label"": ""ㅊ"", ""probability"": 0.20576923076923076, ""score"": 0.20576923076923076}, {""label"": ""ㅈ"", ""probability"": 0.14615384615384613, ""score"": 0.14615384615384613}, {""label"": ""ㅌ"", ""probability"": 0.10192307692307692, ""score"": 0.10192307692307692}, {""label"": ""ㅅ"", ""probability"": 0.08653846153846154, ""score"": 0.08653846153846154}, {""label"": ""ㅍ"", ""probability"": 0.07884615384615384, ""score"": 0.07884615384615384}]",2026-05-28 22:00:24,0.15,150,250
s01,2026-05-28,4,all_consonants,Session 4: All consonants,63,25,ㅅ,4/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅅ,0,1,1.003053600084968,0.8530536000849679,,3.5691587924957275,,,1779973225.202119,1779973225.8572605,1779973228.771278,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973227659.wav,,,0.33774310001172125,1.38,"[{""label"": ""ㅅ"", ""probability"": 0.3403846153846154, ""score"": 0.3403846153846154}, {""label"": ""ㅊ"", ""probability"": 0.10192307692307692, ""score"": 0.10192307692307692}, {""label"": ""ㅆ"", ""probability"": 0.08076923076923077, ""score"": 0.08076923076923077}, {""label"": ""ㅋ"", ""probability"": 0.051923076923076926, ""score"": 0.051923076923076926}, {""label"": ""ㅎ"", ""probability"": 0.05, ""score"": 0.05}]",2026-05-28 22:00:28,0.15,150,250
s01,2026-05-28,4,all_consonants,Session 4: All consonants,64,26,ㅊ,7/350,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅊ,0,1,1.3562100999988616,1.0062100999988615,,3.8018436431884766,,,1779973229.286045,1779973229.9376898,1779973233.0878887,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973232093.wav,,,0.3485741999465972,1.38,"[{""label"": ""ㅊ"", ""probability"": 0.30192307692307696, ""score"": 0.30192307692307696}, {""label"": ""ㅈ"", ""probability"": 0.1423076923076923, ""score"": 0.1423076923076923}, {""label"": ""ㅅ"", ""probability"": 0.11923076923076922, ""score"": 0.11923076923076922}, {""label"": ""ㅌ"", ""probability"": 0.08076923076923077, ""score"": 0.08076923076923077}, {""label"": ""ㅋ"", ""probability"": 0.057692307692307696, ""score"": 0.057692307692307696}]",2026-05-28 22:00:33,0.35,150,250
s01,2026-05-28,4,all_consonants,Session 4: All consonants,65,27,ㅆ,4/150.0/150.4/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅆ,0,1,1.5662917000008747,1.1158917000008748,,4.116071462631226,,,1779973233.5419302,1779973234.1978285,1779973237.6580017,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973236757.wav,,,0.34235139994416386,1.53,"[{""label"": ""ㅆ"", ""probability"": 0.2596153846153846, ""score"": 0.2596153846153846}, {""label"": ""ㅉ"", ""probability"": 0.10961538461538461, ""score"": 0.10961538461538461}, {""label"": ""ㅃ"", ""probability"": 0.07115384615384615, ""score"": 0.07115384615384615}, {""label"": ""ㅅ"", ""probability"": 0.06346153846153846, ""score"": 0.06346153846153846}, {""label"": ""ㄲ"", ""probability"": 0.04423076923076923, ""score"": 0.04423076923076923}]",2026-05-28 22:00:37,0.45039999999999997,150,250
s01,2026-05-28,4,all_consonants,Session 4: All consonants,66,28,ㅋ,3/350,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅋ,0,1,1.4710064999526367,1.1210064999526366,,4.717655181884766,,,1779973238.0770502,1779973238.7144651,1779973242.7947054,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973240966.wav,,,0.38098490005359054,1.32,"[{""label"": ""ㅈ"", ""probability"": 0.1826923076923077, ""score"": 0.1826923076923077}, {""label"": ""ㅌ"", ""probability"": 0.10961538461538461, ""score"": 0.10961538461538461}, {""label"": ""ㅍ"", ""probability"": 0.10576923076923078, ""score"": 0.10576923076923078}, {""label"": ""ㅊ"", ""probability"": 0.09423076923076923, ""score"": 0.09423076923076923}, {""label"": ""ㅋ"", ""probability"": 0.0903846153846154, ""score"": 0.0903846153846154}]",2026-05-28 22:00:42,0.35,150,250
s01,2026-05-28,4,all_consonants,Session 4: All consonants,67,29,ㅁ,9/350,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅁ,0,1,1.6175372999859974,1.2675372999859973,,4.098843812942505,,,1779973243.1982257,1779973243.822709,1779973247.2970695,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973246336.wav,,,0.3773198000853881,1.44,"[{""label"": ""ㅁ"", ""probability"": 0.15000000000000002, ""score"": 0.15000000000000002}, {""label"": ""ㄴ"", ""probability"": 0.11346153846153847, ""score"": 0.11346153846153847}, {""label"": ""ㅇ"", ""probability"": 0.10192307692307692, ""score"": 0.10192307692307692}, {""label"": ""ㄹ"", ""probability"": 0.05576923076923077, ""score"": 0.05576923076923077}, {""label"": ""ㅂ"", ""probability"": 0.04038461538461539, ""score"": 0.04038461538461539}]",2026-05-28 22:00:47,0.35,150,250
s01,2026-05-28,4,all_consonants,Session 4: All consonants,68,30,ㅇ,9/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅇ,0,1,0.9783504999941215,0.8283504999941215,,3.406067371368408,,,1779973247.7737591,1779973248.4183974,1779973251.1798265,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973250286.wav,,,0.3566675999900326,1.41,"[{""label"": ""ㅇ"", ""probability"": 0.16923076923076924, ""score"": 0.16923076923076924}, {""label"": ""ㄴ"", ""probability"": 0.05961538461538462, ""score"": 0.05961538461538462}, {""label"": ""ㅂ"", ""probability"": 0.05576923076923077, ""score"": 0.05576923076923077}, {""label"": ""ㄹ"", ""probability"": 0.04038461538461539, ""score"": 0.04038461538461539}, {""label"": ""ㅁ"", ""probability"": 0.04038461538461539, ""score"": 0.04038461538461539}]",2026-05-28 22:00:51,0.15,150,250
s01,2026-05-28,4,all_consonants,Session 4: All consonants,69,31,ㅎ,4/350,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅎ,0,1,1.4821152000222355,1.1321152000222354,,3.9702916145324707,,,1779973252.2199972,1779973253.0631387,1779973256.1902888,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973255339.wav,,,0.3569755000062287,1.32,"[{""label"": ""ㅎ"", ""probability"": 0.18653846153846154, ""score"": 0.18653846153846154}, {""label"": ""ㅌ"", ""probability"": 0.09807692307692309, ""score"": 0.09807692307692309}, {""label"": ""ㄱ"", ""probability"": 0.08653846153846154, ""score"": 0.08653846153846154}, {""label"": ""ㅈ"", ""probability"": 0.07884615384615384, ""score"": 0.07884615384615384}, {""label"": ""ㄷ"", ""probability"": 0.06153846153846154, ""score"": 0.06153846153846154}]",2026-05-28 22:00:56,0.35,150,250
s01,2026-05-28,4,all_consonants,Session 4: All consonants,70,32,ㅂ,6/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅂ,0,1,1.286746000056155,1.1367460000561551,,3.611208438873291,,,1779973256.6000366,1779973257.2373679,1779973260.211245,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973259319.wav,,,0.33307219995185733,1.32,"[{""label"": ""ㅂ"", ""probability"": 0.1326923076923077, ""score"": 0.1326923076923077}, {""label"": ""ㄴ"", ""probability"": 0.09615384615384616, ""score"": 0.09615384615384616}, {""label"": ""ㄷ"", ""probability"": 0.07884615384615384, ""score"": 0.07884615384615384}, {""label"": ""ㅍ"", ""probability"": 0.06730769230769232, ""score"": 0.06730769230769232}, {""label"": ""ㅌ"", ""probability"": 0.057692307692307696, ""score"": 0.057692307692307696}]",2026-05-28 22:01:00,0.15,150,250
s01,2026-05-28,4,all_consonants,Session 4: All consonants,71,33,ㄲ,3/150.0/150.3/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㄲ,0,1,1.302087499992922,0.8517874999929219,,3.751227378845215,,,1779973260.6735172,1779973261.3299026,1779973264.4247446,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973263560.wav,,,0.34761410008650273,1.5,"[{""label"": ""ㄲ"", ""probability"": 0.12115384615384617, ""score"": 0.12115384615384617}, {""label"": ""ㅃ"", ""probability"": 0.1076923076923077, ""score"": 0.1076923076923077}, {""label"": ""ㄷ"", ""probability"": 0.04038461538461539, ""score"": 0.04038461538461539}, {""label"": ""ㄱ"", ""probability"": 0.038461538461538464, ""score"": 0.038461538461538464}, {""label"": ""ㄴ"", ""probability"": 0.03461538461538462, ""score"": 0.03461538461538462}]",2026-05-28 22:01:04,0.45030000000000003,150,250
s01,2026-05-28,4,all_consonants,Session 4: All consonants,72,34,ㅃ,6/150.0/150.6/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅃ,0,1,1.3400651999982074,0.8894651999982074,,3.898080587387085,,,1779973264.8630052,1779973265.517785,1779973268.7610857,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973267871.wav,,,0.34025719994679093,1.53,"[{""label"": ""ㅃ"", ""probability"": 0.15384615384615385, ""score"": 0.15384615384615385}, {""label"": ""ㄲ"", ""probability"": 0.13076923076923078, ""score"": 0.13076923076923078}, {""label"": ""ㄱ"", ""probability"": 0.06346153846153846, ""score"": 0.06346153846153846}, {""label"": ""ㅆ"", ""probability"": 0.038461538461538464, ""score"": 0.038461538461538464}, {""label"": ""ㅎ"", ""probability"": 0.03653846153846154, ""score"": 0.03653846153846154}]",2026-05-28 22:01:08,0.4506,150,250
s01,2026-05-28,4,all_consonants,Session 4: All consonants,73,35,ㄸ,1/150.0/150.1/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㄸ,0,1,1.0537527999840677,0.6036527999840677,,3.96102237701416,,,1779973269.2249522,1779973269.8904765,1779973273.1859746,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973271952.wav,,,0.33461850008461624,1.53,"[{""label"": ""ㅃ"", ""probability"": 0.20576923076923076, ""score"": 0.20576923076923076}, {""label"": ""ㄲ"", ""probability"": 0.0826923076923077, ""score"": 0.0826923076923077}, {""label"": ""ㄸ"", ""probability"": 0.05961538461538462, ""score"": 0.05961538461538462}, {""label"": ""ㄷ"", ""probability"": 0.04807692307692308, ""score"": 0.04807692307692308}, {""label"": ""ㅉ"", ""probability"": 0.032692307692307694, ""score"": 0.032692307692307694}]",2026-05-28 22:01:13,0.4501,150,250
s01,2026-05-28,4,all_consonants,Session 4: All consonants,74,36,ㄹ,2/350,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㄹ,0,1,1.0307729999767616,0.6807729999767617,,3.764218330383301,,,1779973273.5847282,1779973274.2297964,1779973277.3489466,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973276216.wav,,,0.3405285000335425,1.47,"[{""label"": ""ㄹ"", ""probability"": 0.23076923076923075, ""score"": 0.23076923076923075}, {""label"": ""ㅇ"", ""probability"": 0.11346153846153846, ""score"": 0.11346153846153846}, {""label"": ""ㄴ"", ""probability"": 0.06346153846153846, ""score"": 0.06346153846153846}, {""label"": ""ㅁ"", ""probability"": 0.028846153846153848, ""score"": 0.028846153846153848}, {""label"": ""ㄷ"", ""probability"": 0.023076923076923078, ""score"": 0.023076923076923078}]",2026-05-28 22:01:17,0.35,150,250
s01,2026-05-28,4,all_consonants,Session 4: All consonants,75,37,ㄱ,3/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㄱ,0,1,1.4072552000870928,1.257255200087093,,3.6135454177856445,,,1779973277.8482764,1779973278.4957173,1779973281.4618218,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973280641.wav,,,0.33492079994175583,1.32,"[{""label"": ""ㄱ"", ""probability"": 0.2173076923076923, ""score"": 0.2173076923076923}, {""label"": ""ㄲ"", ""probability"": 0.06153846153846154, ""score"": 0.06153846153846154}, {""label"": ""ㄷ"", ""probability"": 0.05576923076923077, ""score"": 0.05576923076923077}, {""label"": ""ㅎ"", ""probability"": 0.046153846153846156, ""score"": 0.046153846153846156}, {""label"": ""ㅃ"", ""probability"": 0.03461538461538462, ""score"": 0.03461538461538462}]",2026-05-28 22:01:21,0.15,150,250
s01,2026-05-28,4,all_consonants,Session 4: All consonants,76,38,ㄴ,2/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㄴ,0,1,0.7889734000200406,0.6389734000200405,,3.324193000793457,,,1779973281.9309976,1779973282.5637383,1779973285.2551906,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973284306.wav,,,0.33393329998943955,1.47,"[{""label"": ""ㄴ"", ""probability"": 0.15000000000000002, ""score"": 0.15000000000000002}, {""label"": ""ㅁ"", ""probability"": 0.12307692307692308, ""score"": 0.12307692307692308}, {""label"": ""ㅇ"", ""probability"": 0.07307692307692308, ""score"": 0.07307692307692308}, {""label"": ""ㅂ"", ""probability"": 0.05, ""score"": 0.05}, {""label"": ""ㄷ"", ""probability"": 0.032692307692307694, ""score"": 0.032692307692307694}]",2026-05-28 22:01:25,0.15,150,250
s01,2026-05-28,5,basic_vowels,Session 5: Basic vowels,77,1,ㅗ,"5/150.5/d,2/i/100.2/150",voice_ml,6,ㅣ|ㅡ|ㅏ|ㅓ|ㅗ|ㅜ,ㅗ,0,1,1.7601483000908047,1.3594483000908046,,5.122621059417725,,,1779973286.9886825,1779973288.4462798,1779973292.1113036,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973291042.wav,,,0.35928750003222376,1.38,"[{""label"": ""ㅗ"", ""probability"": 0.1423076923076923, ""score"": 0.1423076923076923}, {""label"": ""ㅜ"", ""probability"": 0.08076923076923077, ""score"": 0.08076923076923077}, {""label"": ""ㅡ"", ""probability"": 0.06346153846153846, ""score"": 0.06346153846153846}, {""label"": ""ㅓ"", ""probability"": 0.04423076923076923, ""score"": 0.04423076923076923}, {""label"": ""ㅏ"", ""probability"": 0.019230769230769232, ""score"": 0.019230769230769232}]",2026-05-28 22:01:32,0.4007,150,250
s01,2026-05-28,5,basic_vowels,Session 5: Basic vowels,78,2,ㅡ,5/350,voice_ml,6,ㅣ|ㅡ|ㅏ|ㅓ|ㅗ|ㅜ,ㅡ,0,1,1.4086211000103503,1.0586211000103503,,4.085997581481934,,,1779973293.1049662,1779973294.112725,1779973297.1909637,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973296341.wav,,,0.3246686999918893,1.38,"[{""label"": ""ㅡ"", ""probability"": 0.04807692307692308, ""score"": 0.04807692307692308}, {""label"": ""ㅜ"", ""probability"": 0.026923076923076925, ""score"": 0.026923076923076925}, {""label"": ""ㅗ"", ""probability"": 0.011538461538461539, ""score"": 0.011538461538461539}, {""label"": ""ㅓ"", ""probability"": 0.009615384615384616, ""score"": 0.009615384615384616}, {""label"": ""ㅏ"", ""probability"": 0.007692307692307693, ""score"": 0.007692307692307693}]",2026-05-28 22:01:37,0.35,150,250
s01,2026-05-28,5,basic_vowels,Session 5: Basic vowels,79,3,ㅣ,5/150,voice_ml,6,ㅣ|ㅡ|ㅏ|ㅓ|ㅗ|ㅜ,ㅣ,0,1,1.1447892000433058,0.9947892000433057,,3.801464319229126,,,1779973297.7268136,1779973298.6405392,1779973301.5282779,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973300677.wav,,,0.34284040005877614,1.41,"[{""label"": ""ㅣ"", ""probability"": 0.08076923076923077, ""score"": 0.08076923076923077}, {""label"": ""ㅜ"", ""probability"": 0.046153846153846156, ""score"": 0.046153846153846156}, {""label"": ""ㅡ"", ""probability"": 0.026923076923076925, ""score"": 0.026923076923076925}, {""label"": ""ㅓ"", ""probability"": 0.023076923076923078, ""score"": 0.023076923076923078}, {""label"": ""ㅏ"", ""probability"": 0.01730769230769231, ""score"": 0.01730769230769231}]",2026-05-28 22:01:41,0.15,150,250
s01,2026-05-28,5,basic_vowels,Session 5: Basic vowels,80,4,ㅜ,"5/150.5/d,8/i/100.8/150",voice_ml,6,ㅣ|ㅡ|ㅏ|ㅓ|ㅗ|ㅜ,ㅜ,0,1,1.087547600036487,0.686247600036487,,3.5427048206329346,,,1779973301.9991996,1779973302.6520236,1779973305.5419044,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973304622.wav,,,0.378227400011383,1.41,"[{""label"": ""ㅜ"", ""probability"": 0.2153846153846154, ""score"": 0.2153846153846154}, {""label"": ""ㅗ"", ""probability"": 0.07307692307692308, ""score"": 0.07307692307692308}, {""label"": ""ㅏ"", ""probability"": 0.04807692307692308, ""score"": 0.04807692307692308}, {""label"": ""ㅓ"", ""probability"": 0.046153846153846156, ""score"": 0.046153846153846156}, {""label"": ""ㅡ"", ""probability"": 0.019230769230769232, ""score"": 0.019230769230769232}]",2026-05-28 22:01:45,0.4013,150,250
s01,2026-05-28,5,basic_vowels,Session 5: Basic vowels,81,5,ㅓ,"5/150.5/d,6/i/100.6/150",voice_ml,6,ㅣ|ㅡ|ㅏ|ㅓ|ㅗ|ㅜ,ㅓ,0,1,1.2331985000055283,0.8320985000055283,,3.629011392593384,,,1779973306.004943,1779973306.7070785,1779973309.6339543,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973308806.wav,,,0.33636590000241995,1.44,"[{""label"": ""ㅓ"", ""probability"": 0.24615384615384617, ""score"": 0.24615384615384617}, {""label"": ""ㅏ"", ""probability"": 0.11923076923076924, ""score"": 0.11923076923076924}, {""label"": ""ㅜ"", ""probability"": 0.08653846153846154, ""score"": 0.08653846153846154}, {""label"": ""ㅗ"", ""probability"": 0.0826923076923077, ""score"": 0.0826923076923077}, {""label"": ""ㅡ"", ""probability"": 0.019230769230769232, ""score"": 0.019230769230769232}]",2026-05-28 22:01:49,0.4011,150,250
s01,2026-05-28,5,basic_vowels,Session 5: Basic vowels,82,6,ㅏ,"5/150.5/d,4/i/100.4/150",voice_ml,6,ㅣ|ㅡ|ㅏ|ㅓ|ㅗ|ㅜ,ㅏ,0,1,1.0229380000382662,0.6220380000382661,,3.5696845054626465,,,1779973310.0179365,1779973310.65998,1779973313.587621,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973312587.wav,,,0.3607627999735996,1.44,"[{""label"": ""ㅏ"", ""probability"": 0.45384615384615384, ""score"": 0.45384615384615384}, {""label"": ""ㅓ"", ""probability"": 0.1076923076923077, ""score"": 0.1076923076923077}, {""label"": ""ㅗ"", ""probability"": 0.03076923076923077, ""score"": 0.03076923076923077}, {""label"": ""ㅜ"", ""probability"": 0.01730769230769231, ""score"": 0.01730769230769231}, {""label"": ""ㅡ"", ""probability"": 0.011538461538461539, ""score"": 0.011538461538461539}]",2026-05-28 22:01:53,0.4009,150,250
s01,2026-05-28,5,basic_vowels,Session 5: Basic vowels,83,7,ㅜ,"5/150.5/d,8/i/100.8/150",voice_ml,6,ㅣ|ㅡ|ㅏ|ㅓ|ㅗ|ㅜ,ㅜ,0,1,0.9390578999882564,0.5377578999882564,,3.438023805618286,,,1779973314.0508552,1779973314.7113695,1779973317.488879,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973316583.wav,,,0.33528470003511757,1.47,"[{""label"": ""ㅜ"", ""probability"": 0.19038461538461537, ""score"": 0.19038461538461537}, {""label"": ""ㅓ"", ""probability"": 0.07692307692307693, ""score"": 0.07692307692307693}, {""label"": ""ㅗ"", ""probability"": 0.06923076923076923, ""score"": 0.06923076923076923}, {""label"": ""ㅏ"", ""probability"": 0.03461538461538462, ""score"": 0.03461538461538462}, {""label"": ""ㅡ"", ""probability"": 0.026923076923076925, ""score"": 0.026923076923076925}]",2026-05-28 22:01:57,0.4013,150,250
s01,2026-05-28,5,basic_vowels,Session 5: Basic vowels,84,8,ㅡ,5/350,voice_ml,6,ㅣ|ㅡ|ㅏ|ㅓ|ㅗ|ㅜ,ㅡ,0,1,1.0965970000252128,0.7465970000252128,,3.7909820079803467,,,1779973318.0299346,1779973318.919776,1779973321.8209167,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973320873.wav,,,0.37197049998212606,1.38,"[{""label"": ""ㅡ"", ""probability"": 0.057692307692307696, ""score"": 0.057692307692307696}, {""label"": ""ㅜ"", ""probability"": 0.04423076923076923, ""score"": 0.04423076923076923}, {""label"": ""ㅏ"", ""probability"": 0.013461538461538462, ""score"": 0.013461538461538462}, {""label"": ""ㅣ"", ""probability"": 0.013461538461538462, ""score"": 0.013461538461538462}, {""label"": ""ㅗ"", ""probability"": 0.011538461538461539, ""score"": 0.011538461538461539}]",2026-05-28 22:02:01,0.35,150,250
s01,2026-05-28,5,basic_vowels,Session 5: Basic vowels,85,9,ㅓ,"5/150.5/d,6/i/100.6/150",voice_ml,6,ㅣ|ㅡ|ㅏ|ㅓ|ㅗ|ㅜ,ㅓ,0,1,0.932286600000225,0.531186600000225,,3.3601620197296143,,,1779973322.287439,1779973322.918863,1779973325.6476011,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973324731.wav,,,0.33360519993584603,1.41,"[{""label"": ""ㅓ"", ""probability"": 0.35, ""score"": 0.35}, {""label"": ""ㅏ"", ""probability"": 0.18461538461538463, ""score"": 0.18461538461538463}, {""label"": ""ㅜ"", ""probability"": 0.06923076923076923, ""score"": 0.06923076923076923}, {""label"": ""ㅗ"", ""probability"": 0.03653846153846154, ""score"": 0.03653846153846154}, {""label"": ""ㅡ"", ""probability"": 0.011538461538461539, ""score"": 0.011538461538461539}]",2026-05-28 22:02:05,0.4011,150,250
s01,2026-05-28,5,basic_vowels,Session 5: Basic vowels,86,10,ㅏ,"5/150.5/d,4/i/100.4/150",voice_ml,6,ㅣ|ㅡ|ㅏ|ㅓ|ㅗ|ㅜ,ㅏ,0,1,0.9934596000239253,0.5925596000239253,,3.475131034851074,,,1779973326.0704389,1779973326.7915716,1779973329.54557,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973328701.wav,,,0.32662840001285076,1.44,"[{""label"": ""ㅏ"", ""probability"": 0.3923076923076923, ""score"": 0.3923076923076923}, {""label"": ""ㅓ"", ""probability"": 0.14423076923076922, ""score"": 0.14423076923076922}, {""label"": ""ㅜ"", ""probability"": 0.026923076923076925, ""score"": 0.026923076923076925}, {""label"": ""ㅡ"", ""probability"": 0.015384615384615385, ""score"": 0.015384615384615385}, {""label"": ""ㅣ"", ""probability"": 0.015384615384615385, ""score"": 0.015384615384615385}]",2026-05-28 22:02:09,0.4009,150,250
