subject,day,session_idx,session_name,session_title,trial_index_global,trial_index_session,target_label,target_command,response_mode,option_count,options,selected_label,manual_response,correct,rt_sec,rt_from_stimulus_sec,voice_onset_rt_sec,trial_elapsed_sec,session_elapsed_sec,day_elapsed_sec,trial_start_time,stimulus_sent_time,answer_time,voice_engine,voice_wav_path,voice_stt_raw,voice_stt_norm,voice_process_time_sec,voice_recorded_duration_sec,top_candidates,timestamp,stimulus_duration_sec,within_unit_interval_ms,cv_interval_ms
s01,2026-06-04,4,all_consonants,Session 4: All consonants,54,12,ㅇ,9/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅇ,0,1,1.0102037000469863,0.8602037000469863,,3.423494338989258,,,1780534512.4140663,1780534513.0821822,1780534515.8375607,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534514998.wav,,,0.3402784999925643,1.44,"[{""label"": ""ㅇ"", ""probability"": 0.1423076923076923, ""score"": 0.1423076923076923}, {""label"": ""ㄴ"", ""probability"": 0.07500000000000001, ""score"": 0.07500000000000001}, {""label"": ""ㅁ"", ""probability"": 0.06538461538461539, ""score"": 0.06538461538461539}, {""label"": ""ㅂ"", ""probability"": 0.05, ""score"": 0.05}, {""label"": ""ㅍ"", ""probability"": 0.03461538461538462, ""score"": 0.03461538461538462}]",2026-06-04 09:55:15,0.15,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,55,13,ㄸ,1/150.0/150.1/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㄸ,1,1,1.443387100007385,0.9932871000073851,,5.848786115646362,,,1780534516.4552956,1780534517.0921748,1780534522.3040817,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534519381.wav,,,0.34703109995462,1.44,"[{""label"": ""ㅃ"", ""probability"": 0.125, ""score"": 0.125}, {""label"": ""ㄲ"", ""probability"": 0.12115384615384615, ""score"": 0.12115384615384615}, {""label"": ""ㅉ"", ""probability"": 0.06153846153846154, ""score"": 0.06153846153846154}, {""label"": ""ㅎ"", ""probability"": 0.04038461538461539, ""score"": 0.04038461538461539}, {""label"": ""ㄱ"", ""probability"": 0.03653846153846154, ""score"": 0.03653846153846154}]",2026-06-04 09:55:22,0.4501,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,56,14,ㅉ,7/150.0/150.7/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅉ,0,1,1.0644843999762088,0.6137843999762088,,7.038565397262573,,,1780534523.3371708,1780534523.9727948,1780534530.3757362,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534527216.wav,,,0.3905018998775631,2.76,"[{""label"": ""ㅃ"", ""probability"": 0.1076923076923077, ""score"": 0.1076923076923077}, {""label"": ""ㄲ"", ""probability"": 0.06923076923076923, ""score"": 0.06923076923076923}, {""label"": ""ㅆ"", ""probability"": 0.05961538461538462, ""score"": 0.05961538461538462}, {""label"": ""ㄷ"", ""probability"": 0.04230769230769231, ""score"": 0.04230769230769231}, {""label"": ""ㅉ"", ""probability"": 0.04230769230769231, ""score"": 0.04230769230769231}]",2026-06-04 09:55:30,0.4507,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,57,15,ㅃ,6/150.0/150.6/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅃ,0,1,1.8435737998224795,1.3929737998224794,,4.814260959625244,,,1780534530.7250586,1780534531.4390357,1780534535.5393195,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534534703.wav,,,0.3409935000818223,2.01,"[{""label"": ""ㅃ"", ""probability"": 0.11153846153846154, ""score"": 0.11153846153846154}, {""label"": ""ㄷ"", ""probability"": 0.07115384615384615, ""score"": 0.07115384615384615}, {""label"": ""ㄱ"", ""probability"": 0.04423076923076923, ""score"": 0.04423076923076923}, {""label"": ""ㅇ"", ""probability"": 0.038461538461538464, ""score"": 0.038461538461538464}, {""label"": ""ㄸ"", ""probability"": 0.03653846153846154, ""score"": 0.03653846153846154}]",2026-06-04 09:55:35,0.4506,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,58,16,ㅊ,7/350,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅊ,0,1,1.7218474999535829,1.3718474999535828,,5.3600804805755615,,,1780534535.983132,1780534536.6194139,1780534541.3432124,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534539656.wav,,,0.3706694000866264,1.89,"[{""label"": ""ㅆ"", ""probability"": 0.20576923076923076, ""score"": 0.20576923076923076}, {""label"": ""ㅅ"", ""probability"": 0.10192307692307692, ""score"": 0.10192307692307692}, {""label"": ""ㅉ"", ""probability"": 0.09807692307692309, ""score"": 0.09807692307692309}, {""label"": ""ㄲ"", ""probability"": 0.09230769230769231, ""score"": 0.09230769230769231}, {""label"": ""ㅊ"", ""probability"": 0.06730769230769232, ""score"": 0.06730769230769232}]",2026-06-04 09:55:41,0.35,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,59,17,ㄷ,1/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㄷ,0,1,0.9323640000075102,0.7823640000075102,,3.186920642852783,,,1780534541.6538978,1780534542.275046,1780534544.8408184,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534543832.wav,,,0.3364814999513328,1.17,"[{""label"": ""ㄷ"", ""probability"": 0.07115384615384615, ""score"": 0.07115384615384615}, {""label"": ""ㅁ"", ""probability"": 0.05576923076923077, ""score"": 0.05576923076923077}, {""label"": ""ㅇ"", ""probability"": 0.05384615384615385, ""score"": 0.05384615384615385}, {""label"": ""ㄹ"", ""probability"": 0.038461538461538464, ""score"": 0.038461538461538464}, {""label"": ""ㅎ"", ""probability"": 0.038461538461538464, ""score"": 0.038461538461538464}]",2026-06-04 09:55:44,0.15,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,60,18,ㄴ,2/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㄴ,0,1,0.8860962998587638,0.7360962998587638,,3.8457653522491455,,,1780534545.2337737,1780534545.8881984,1780534549.079539,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534547602.wav,,,0.3414771999232471,1.41,"[{""label"": ""ㅇ"", ""probability"": 0.06346153846153846, ""score"": 0.06346153846153846}, {""label"": ""ㅍ"", ""probability"": 0.06346153846153846, ""score"": 0.06346153846153846}, {""label"": ""ㅌ"", ""probability"": 0.06153846153846154, ""score"": 0.06153846153846154}, {""label"": ""ㄱ"", ""probability"": 0.05384615384615385, ""score"": 0.05384615384615385}, {""label"": ""ㄴ"", ""probability"": 0.05, ""score"": 0.05}]",2026-06-04 09:55:49,0.15,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,61,19,ㄱ,3/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㄱ,0,1,0.7698629999067634,0.6198629999067634,,2.928091049194336,,,1780534549.3647566,1780534549.9873407,1780534552.2928476,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534551437.wav,,,0.33789819991216063,1.26,"[{""label"": ""ㄱ"", ""probability"": 0.12115384615384617, ""score"": 0.12115384615384617}, {""label"": ""ㄷ"", ""probability"": 0.057692307692307696, ""score"": 0.057692307692307696}, {""label"": ""ㄲ"", ""probability"": 0.057692307692307696, ""score"": 0.057692307692307696}, {""label"": ""ㅌ"", ""probability"": 0.057692307692307696, ""score"": 0.057692307692307696}, {""label"": ""ㅎ"", ""probability"": 0.05, ""score"": 0.05}]",2026-06-04 09:55:52,0.15,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,62,20,ㅁ,9/350,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅁ,0,1,1.8351700999774039,1.4851700999774038,,4.525315046310425,,,1780534552.6912596,1780534553.3103073,1780534557.2165747,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534556073.wav,,,0.3485121000558138,1.47,"[{""label"": ""ㅇ"", ""probability"": 0.12115384615384615, ""score"": 0.12115384615384615}, {""label"": ""ㅁ"", ""probability"": 0.09423076923076923, ""score"": 0.09423076923076923}, {""label"": ""ㄹ"", ""probability"": 0.07115384615384615, ""score"": 0.07115384615384615}, {""label"": ""ㄴ"", ""probability"": 0.06730769230769232, ""score"": 0.06730769230769232}, {""label"": ""ㅂ"", ""probability"": 0.025, ""score"": 0.025}]",2026-06-04 09:55:57,0.35,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,63,21,ㄱ,3/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㄱ,0,1,0.7236352998297662,0.5736352998297661,,2.9398863315582275,,,1780534558.236299,1780534558.90287,1780534561.1761854,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534560301.wav,,,0.3772829999215901,1.26,"[{""label"": ""ㄱ"", ""probability"": 0.07500000000000001, ""score"": 0.07500000000000001}, {""label"": ""ㄷ"", ""probability"": 0.06153846153846154, ""score"": 0.06153846153846154}, {""label"": ""ㄴ"", ""probability"": 0.057692307692307696, ""score"": 0.057692307692307696}, {""label"": ""ㅎ"", ""probability"": 0.051923076923076926, ""score"": 0.051923076923076926}, {""label"": ""ㅃ"", ""probability"": 0.04230769230769231, ""score"": 0.04230769230769231}]",2026-06-04 09:56:01,0.15,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,64,22,ㅂ,6/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅂ,0,1,1.3465283999685198,1.19652839996852,,4.162830352783203,,,1780534561.5100355,1780534562.1785734,1780534565.6728659,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534564228.wav,,,0.35730610019527376,1.29,"[{""label"": ""ㄴ"", ""probability"": 0.0903846153846154, ""score"": 0.0903846153846154}, {""label"": ""ㄷ"", ""probability"": 0.07115384615384615, ""score"": 0.07115384615384615}, {""label"": ""ㅇ"", ""probability"": 0.07115384615384615, ""score"": 0.07115384615384615}, {""label"": ""ㅂ"", ""probability"": 0.06538461538461539, ""score"": 0.06538461538461539}, {""label"": ""ㅁ"", ""probability"": 0.04038461538461539, ""score"": 0.04038461538461539}]",2026-06-04 09:56:05,0.15,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,65,23,ㅌ,1/350,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅌ,0,1,1.013131600106135,0.663131600106135,,3.9720566272735596,,,1780534565.991517,1780534566.5942485,1780534569.9635737,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534568279.wav,,,0.365205500042066,1.26,"[{""label"": ""ㅌ"", ""probability"": 0.1326923076923077, ""score"": 0.1326923076923077}, {""label"": ""ㅎ"", ""probability"": 0.125, ""score"": 0.125}, {""label"": ""ㅈ"", ""probability"": 0.10384615384615385, ""score"": 0.10384615384615385}, {""label"": ""ㅍ"", ""probability"": 0.07115384615384615, ""score"": 0.07115384615384615}, {""label"": ""ㄷ"", ""probability"": 0.06538461538461539, ""score"": 0.06538461538461539}]",2026-06-04 09:56:09,0.35,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,66,24,ㄹ,2/350,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㄹ,0,1,0.7856022999621928,0.4356022999621928,,3.155999183654785,,,1780534570.3312185,1780534570.9822423,1780534573.4872177,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534572660.wav,,,0.363944899989292,1.47,"[{""label"": ""ㄹ"", ""probability"": 0.1, ""score"": 0.1}, {""label"": ""ㅇ"", ""probability"": 0.06346153846153846, ""score"": 0.06346153846153846}, {""label"": ""ㄴ"", ""probability"": 0.04230769230769231, ""score"": 0.04230769230769231}, {""label"": ""ㅃ"", ""probability"": 0.04230769230769231, ""score"": 0.04230769230769231}, {""label"": ""ㅁ"", ""probability"": 0.03461538461538462, ""score"": 0.03461538461538462}]",2026-06-04 09:56:13,0.35,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,67,25,ㅍ,6/350,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅍ,0,1,1.933584000216797,1.583584000216797,,5.008883714675903,,,1780534573.854349,1780534574.6347606,1780534578.8632326,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534577275.wav,,,0.34536550007760525,1.29,"[{""label"": ""ㅎ"", ""probability"": 0.12692307692307692, ""score"": 0.12692307692307692}, {""label"": ""ㅌ"", ""probability"": 0.11923076923076924, ""score"": 0.11923076923076924}, {""label"": ""ㄱ"", ""probability"": 0.06923076923076923, ""score"": 0.06923076923076923}, {""label"": ""ㅍ"", ""probability"": 0.06538461538461539, ""score"": 0.06538461538461539}, {""label"": ""ㅈ"", ""probability"": 0.057692307692307696, ""score"": 0.057692307692307696}]",2026-06-04 09:56:18,0.35,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,68,26,ㅎ,4/350,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅎ,0,1,1.0153017998673022,0.6653017998673022,,3.228903293609619,,,1780534579.1972592,1780534579.8174267,1780534582.4261625,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534581536.wav,,,0.38701240019872785,1.29,"[{""label"": ""ㅎ"", ""probability"": 0.21153846153846156, ""score"": 0.21153846153846156}, {""label"": ""ㅌ"", ""probability"": 0.06730769230769232, ""score"": 0.06730769230769232}, {""label"": ""ㄷ"", ""probability"": 0.057692307692307696, ""score"": 0.057692307692307696}, {""label"": ""ㄴ"", ""probability"": 0.04230769230769231, ""score"": 0.04230769230769231}, {""label"": ""ㄱ"", ""probability"": 0.038461538461538464, ""score"": 0.038461538461538464}]",2026-06-04 09:56:22,0.35,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,69,27,ㅅ,4/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅅ,0,1,1.0248589999973774,0.8748589999973774,,3.367396593093872,,,1780534582.90215,1780534583.5397146,1780534586.2695465,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534585245.wav,,,0.35900790011510253,1.26,"[{""label"": ""ㅆ"", ""probability"": 0.11153846153846154, ""score"": 0.11153846153846154}, {""label"": ""ㅅ"", ""probability"": 0.1076923076923077, ""score"": 0.1076923076923077}, {""label"": ""ㅎ"", ""probability"": 0.1, ""score"": 0.1}, {""label"": ""ㄱ"", ""probability"": 0.07500000000000001, ""score"": 0.07500000000000001}, {""label"": ""ㅈ"", ""probability"": 0.07500000000000001, ""score"": 0.07500000000000001}]",2026-06-04 09:56:26,0.15,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,70,28,ㅆ,4/150.0/150.4/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅆ,0,1,1.0979007999412715,0.6475007999412716,,3.9482243061065674,,,1780534586.6423755,1780534587.2608113,1780534590.5905998,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534589201.wav,,,0.35433120001107454,1.41,"[{""label"": ""ㄲ"", ""probability"": 0.0903846153846154, ""score"": 0.0903846153846154}, {""label"": ""ㄱ"", ""probability"": 0.0826923076923077, ""score"": 0.0826923076923077}, {""label"": ""ㅃ"", ""probability"": 0.07307692307692308, ""score"": 0.07307692307692308}, {""label"": ""ㅆ"", ""probability"": 0.06346153846153846, ""score"": 0.06346153846153846}, {""label"": ""ㅈ"", ""probability"": 0.04230769230769231, ""score"": 0.04230769230769231}]",2026-06-04 09:56:30,0.45039999999999997,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,71,29,ㅃ,6/150.0/150.6/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅃ,0,1,1.1588447000831366,0.7082447000831366,,3.4782564640045166,,,1780534590.90813,1780534591.5464141,1780534594.3863864,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534593499.wav,,,0.3468102999031544,1.38,"[{""label"": ""ㅃ"", ""probability"": 0.08653846153846154, ""score"": 0.08653846153846154}, {""label"": ""ㄲ"", ""probability"": 0.05384615384615385, ""score"": 0.05384615384615385}, {""label"": ""ㄷ"", ""probability"": 0.046153846153846156, ""score"": 0.046153846153846156}, {""label"": ""ㄴ"", ""probability"": 0.04423076923076923, ""score"": 0.04423076923076923}, {""label"": ""ㄱ"", ""probability"": 0.032692307692307694, ""score"": 0.032692307692307694}]",2026-06-04 09:56:34,0.4506,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,72,30,ㄴ,2/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㄴ,0,1,0.7533030000049621,0.6033030000049621,,3.1178510189056396,,,1780534594.752237,1780534595.3735807,1780534597.870088,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534597051.wav,,,0.33918490004725754,1.47,"[{""label"": ""ㄴ"", ""probability"": 0.09615384615384616, ""score"": 0.09615384615384616}, {""label"": ""ㄹ"", ""probability"": 0.08461538461538462, ""score"": 0.08461538461538462}, {""label"": ""ㅇ"", ""probability"": 0.07884615384615384, ""score"": 0.07884615384615384}, {""label"": ""ㅁ"", ""probability"": 0.07307692307692308, ""score"": 0.07307692307692308}, {""label"": ""ㅃ"", ""probability"": 0.019230769230769232, ""score"": 0.019230769230769232}]",2026-06-04 09:56:37,0.15,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,73,31,ㄷ,1/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㄷ,0,1,0.9057153000030667,0.7557153000030666,,3.092573881149292,,,1780534598.537717,1780534599.1722212,1780534601.630291,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534600725.wav,,,0.3348934999667108,1.17,"[{""label"": ""ㄷ"", ""probability"": 0.12307692307692308, ""score"": 0.12307692307692308}, {""label"": ""ㅎ"", ""probability"": 0.0826923076923077, ""score"": 0.0826923076923077}, {""label"": ""ㅌ"", ""probability"": 0.05961538461538462, ""score"": 0.05961538461538462}, {""label"": ""ㅇ"", ""probability"": 0.05576923076923077, ""score"": 0.05576923076923077}, {""label"": ""ㅂ"", ""probability"": 0.04230769230769231, ""score"": 0.04230769230769231}]",2026-06-04 09:56:41,0.15,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,74,32,ㅉ,7/150.0/150.7/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅉ,0,1,1.0838959000539035,0.6331959000539035,,3.599142551422119,,,1780534602.0347624,1780534602.6693244,1780534605.633905,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534604805.wav,,,0.3578369999304414,1.62,"[{""label"": ""ㅉ"", ""probability"": 0.12692307692307692, ""score"": 0.12692307692307692}, {""label"": ""ㅃ"", ""probability"": 0.11923076923076924, ""score"": 0.11923076923076924}, {""label"": ""ㄲ"", ""probability"": 0.06923076923076923, ""score"": 0.06923076923076923}, {""label"": ""ㅈ"", ""probability"": 0.051923076923076926, ""score"": 0.051923076923076926}, {""label"": ""ㅆ"", ""probability"": 0.04807692307692308, ""score"": 0.04807692307692308}]",2026-06-04 09:56:45,0.4507,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,75,33,ㅊ,7/350,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅊ,0,1,0.935297799995169,0.5852977999951691,,3.243809461593628,,,1780534605.9870293,1780534606.6327,1780534609.2308388,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534608361.wav,,,0.33243470010347664,1.38,"[{""label"": ""ㅊ"", ""probability"": 0.12115384615384615, ""score"": 0.12115384615384615}, {""label"": ""ㅈ"", ""probability"": 0.11538461538461539, ""score"": 0.11538461538461539}, {""label"": ""ㅅ"", ""probability"": 0.10961538461538461, ""score"": 0.10961538461538461}, {""label"": ""ㅋ"", ""probability"": 0.09615384615384616, ""score"": 0.09615384615384616}, {""label"": ""ㅎ"", ""probability"": 0.09230769230769231, ""score"": 0.09230769230769231}]",2026-06-04 09:56:49,0.35,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,76,34,ㅇ,9/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㅇ,0,1,0.8750625001266599,0.7250625001266598,,3.119131088256836,,,1780534609.60817,1780534610.2553568,1780534612.7273011,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534611927.wav,,,0.3277865999843925,1.38,"[{""label"": ""ㅇ"", ""probability"": 0.125, ""score"": 0.125}, {""label"": ""ㄴ"", ""probability"": 0.1, ""score"": 0.1}, {""label"": ""ㅁ"", ""probability"": 0.08653846153846154, ""score"": 0.08653846153846154}, {""label"": ""ㄹ"", ""probability"": 0.04423076923076923, ""score"": 0.04423076923076923}, {""label"": ""ㅂ"", ""probability"": 0.03461538461538462, ""score"": 0.03461538461538462}]",2026-06-04 09:56:52,0.15,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,77,35,ㄸ,1/150.0/150.1/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㄸ,1,1,0.8754147998988628,0.42531479989886284,,5.192331314086914,,,1780534613.3782754,1780534614.0421584,1780534618.5706067,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534615745.wav,,,0.38926519989036024,1.41,"[{""label"": ""ㅃ"", ""probability"": 0.13076923076923078, ""score"": 0.13076923076923078}, {""label"": ""ㄲ"", ""probability"": 0.06730769230769232, ""score"": 0.06730769230769232}, {""label"": ""ㄷ"", ""probability"": 0.05576923076923077, ""score"": 0.05576923076923077}, {""label"": ""ㄴ"", ""probability"": 0.04807692307692308, ""score"": 0.04807692307692308}, {""label"": ""ㄹ"", ""probability"": 0.03653846153846154, ""score"": 0.03653846153846154}]",2026-06-04 09:56:58,0.4501,150,250
s01,2026-06-04,4,all_consonants,Session 4: All consonants,78,36,ㄲ,3/150.0/150.3/150,voice_ml,19,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ|ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ|ㄲ|ㄸ|ㅃ|ㅆ|ㅉ,ㄲ,0,1,0.8930392998736352,0.44273929987363514,,3.2192916870117188,,,1780534619.54354,1780534620.1949608,1780534622.7628317,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1780534621909.wav,,,0.33299980009905994,1.38,"[{""label"": ""ㄲ"", ""probability"": 0.10961538461538461, ""score"": 0.10961538461538461}, {""label"": ""ㅃ"", ""probability"": 0.04807692307692308, ""score"": 0.04807692307692308}, {""label"": ""ㄱ"", ""probability"": 0.03461538461538462, ""score"": 0.03461538461538462}, {""label"": ""ㅆ"", ""probability"": 0.028846153846153848, ""score"": 0.028846153846153848}, {""label"": ""ㅁ"", ""probability"": 0.021153846153846155, ""score"": 0.021153846153846155}]",2026-06-04 09:57:02,0.45030000000000003,150,250
