subject,day,session_idx,session_name,session_title,trial_index_global,trial_index_session,target_label,target_command,response_mode,option_count,options,selected_label,manual_response,correct,rt_sec,rt_from_stimulus_sec,voice_onset_rt_sec,trial_elapsed_sec,session_elapsed_sec,day_elapsed_sec,trial_start_time,stimulus_sent_time,answer_time,voice_engine,voice_wav_path,voice_stt_raw,voice_stt_norm,voice_process_time_sec,voice_recorded_duration_sec,top_candidates,timestamp,stimulus_duration_sec,within_unit_interval_ms,cv_interval_ms,source_file,stt_model,syllable_reps_required,rt_from_stimulus_end_sec,stimulus_duration_ms_est,stimulus_duration_sec_est,rt_sec_raw,rt_onset_sec,rt_end_corrected_sec,session_order,session_label
s01,2026-05-28,7,complex_vowels,Session 7: Complex vowels,100,2,ㅝ,"5/150.5/d,8/i/100.8/150.0/150.5/150.5/d,6/i/100.6/150",voice_ml,8,ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅝ,0,1,4.811304000089876,3.858404000089876,,7.656968832015991,,,1779973395.019609,1779973395.6787348,1779973402.6765778,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973401322.wav,,,0.3264719001017511,1.41,"[{""label"": ""ㅘ"", ""probability"": 0.1807692307692308, ""score"": 0.1807692307692308}, {""label"": ""ㅝ"", ""probability"": 0.175, ""score"": 0.175}, {""label"": ""ㅚ"", ""probability"": 0.023076923076923078, ""score"": 0.023076923076923078}, {""label"": ""ㅟ"", ""probability"": 0.019230769230769232, ""score"": 0.019230769230769232}, {""label"": ""ㅖ"", ""probability"": 0.013461538461538462, ""score"": 0.013461538461538462}]",2026-05-28 22:03:22,0.9529,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,952.9,0.9529,4.811304000089876,4.811304000089876,3.858404000089876,7,S7 Complex vowels
s01,2026-05-28,7,complex_vowels,Session 7: Complex vowels,101,3,ㅐ,"5/150.5/d,4/i/100.4/150.0/150.5/150",voice_ml,8,ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅐ,0,1,5.057760299998336,4.356360299998336,,7.72124981880188,,,1779973403.2696,1779973403.904853,1779973410.9908495,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973409923.wav,,,0.3469158000079915,1.5,"[{""label"": ""ㅔ"", ""probability"": 0.11153846153846154, ""score"": 0.11153846153846154}, {""label"": ""ㅐ"", ""probability"": 0.057692307692307696, ""score"": 0.057692307692307696}, {""label"": ""ㅟ"", ""probability"": 0.032692307692307694, ""score"": 0.032692307692307694}, {""label"": ""ㅚ"", ""probability"": 0.023076923076923078, ""score"": 0.023076923076923078}, {""label"": ""ㅖ"", ""probability"": 0.021153846153846155, ""score"": 0.021153846153846155}]",2026-05-28 22:03:30,0.7014,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,701.4,0.7014,5.057760299998336,5.057760299998336,4.356360299998336,7,S7 Complex vowels
s01,2026-05-28,7,complex_vowels,Session 7: Complex vowels,102,4,ㅘ,"5/150.5/d,2/i/100.2/150.0/150.5/150.5/d,4/i/100.4/150",voice_ml,8,ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅘ,0,1,2.4306960999965668,1.4785960999965666,,5.007344722747803,,,1779973411.9256823,1779973412.669788,1779973416.9330273,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973416043.wav,,,0.3441901999758556,1.47,"[{""label"": ""ㅘ"", ""probability"": 0.26346153846153847, ""score"": 0.26346153846153847}, {""label"": ""ㅝ"", ""probability"": 0.11153846153846154, ""score"": 0.11153846153846154}, {""label"": ""ㅚ"", ""probability"": 0.013461538461538462, ""score"": 0.013461538461538462}, {""label"": ""ㅟ"", ""probability"": 0.011538461538461539, ""score"": 0.011538461538461539}, {""label"": ""ㅔ"", ""probability"": 0.009615384615384616, ""score"": 0.009615384615384616}]",2026-05-28 22:03:36,0.9521,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,952.1,0.9521,2.4306960999965668,2.4306960999965668,1.4785960999965666,7,S7 Complex vowels
s01,2026-05-28,7,complex_vowels,Session 7: Complex vowels,103,5,ㅒ,"5/150.5/d,4/i/100.4/150.0/150.5/150.5/d,4/i/100.4/150.0/150.5/150",voice_ml,8,ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅒ,0,1,2.6267859000945464,1.3739859000945465,,5.78207278251648,,,1779973417.3918,1779973418.2365367,1779973423.1738727,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973421777.wav,,,0.3325950000435114,1.44,"[{""label"": ""ㅖ"", ""probability"": 0.09807692307692309, ""score"": 0.09807692307692309}, {""label"": ""ㅟ"", ""probability"": 0.05384615384615385, ""score"": 0.05384615384615385}, {""label"": ""ㅒ"", ""probability"": 0.04807692307692308, ""score"": 0.04807692307692308}, {""label"": ""ㅚ"", ""probability"": 0.03653846153846154, ""score"": 0.03653846153846154}, {""label"": ""ㅔ"", ""probability"": 0.03076923076923077, ""score"": 0.03076923076923077}]",2026-05-28 22:03:43,1.2528,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,1252.8,1.2528,2.6267859000945464,2.6267859000945464,1.3739859000945465,7,S7 Complex vowels
s01,2026-05-28,7,complex_vowels,Session 7: Complex vowels,104,6,ㅚ,"5/150.5/d,2/i/100.2/150.0/150.5/150",voice_ml,8,ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅚ,0,1,3.760424099978991,3.059224099978991,,6.282217979431152,,,1779973423.593166,1779973424.2178552,1779973429.875384,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973428883.wav,,,0.3552327000070363,1.44,"[{""label"": ""ㅚ"", ""probability"": 0.11346153846153847, ""score"": 0.11346153846153847}, {""label"": ""ㅖ"", ""probability"": 0.05961538461538462, ""score"": 0.05961538461538462}, {""label"": ""ㅟ"", ""probability"": 0.04038461538461539, ""score"": 0.04038461538461539}, {""label"": ""ㅘ"", ""probability"": 0.019230769230769232, ""score"": 0.019230769230769232}, {""label"": ""ㅔ"", ""probability"": 0.013461538461538462, ""score"": 0.013461538461538462}]",2026-05-28 22:03:49,0.7012,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,701.2,0.7012,3.760424099978991,3.760424099978991,3.059224099978991,7,S7 Complex vowels
s01,2026-05-28,7,complex_vowels,Session 7: Complex vowels,105,7,ㅟ,"5/150.5/d,8/i/100.8/150.0/150.5/150",voice_ml,8,ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅟ,0,1,2.1940654000500217,1.4922654000500215,,4.734438180923462,,,1779973430.4305854,1779973431.056654,1779973435.1650236,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973434136.wav,,,0.347019899985753,1.47,"[{""label"": ""ㅟ"", ""probability"": 0.07115384615384615, ""score"": 0.07115384615384615}, {""label"": ""ㅘ"", ""probability"": 0.04423076923076923, ""score"": 0.04423076923076923}, {""label"": ""ㅝ"", ""probability"": 0.03076923076923077, ""score"": 0.03076923076923077}, {""label"": ""ㅖ"", ""probability"": 0.025, ""score"": 0.025}, {""label"": ""ㅚ"", ""probability"": 0.025, ""score"": 0.025}]",2026-05-28 22:03:55,0.7018,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,701.8,0.7018,2.1940654000500217,2.1940654000500217,1.4922654000500215,7,S7 Complex vowels
s01,2026-05-28,7,complex_vowels,Session 7: Complex vowels,106,8,ㅔ,"5/150.5/d,6/i/100.6/150.0/150.5/150",voice_ml,8,ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅔ,0,1,2.347179799922742,1.645579799922742,,4.725341320037842,,,1779973435.749749,1779973436.397433,1779973440.4750905,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973439609.wav,,,0.340251800022088,1.44,"[{""label"": ""ㅔ"", ""probability"": 0.14615384615384616, ""score"": 0.14615384615384616}, {""label"": ""ㅐ"", ""probability"": 0.06538461538461539, ""score"": 0.06538461538461539}, {""label"": ""ㅖ"", ""probability"": 0.03076923076923077, ""score"": 0.03076923076923077}, {""label"": ""ㅒ"", ""probability"": 0.026923076923076925, ""score"": 0.026923076923076925}, {""label"": ""ㅟ"", ""probability"": 0.023076923076923078, ""score"": 0.023076923076923078}]",2026-05-28 22:04:00,0.7016,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,701.6,0.7016,2.347179799922742,2.347179799922742,1.645579799922742,7,S7 Complex vowels
s01,2026-05-28,7,complex_vowels,Session 7: Complex vowels,107,9,ㅚ,"5/150.5/d,2/i/100.2/150.0/150.5/150",voice_ml,8,ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅚ,0,1,2.003777000005357,1.302577000005357,,4.512479782104492,,,1779973441.0358646,1779973441.6843534,1779973445.5483444,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973444653.wav,,,0.3323272000998258,1.5,"[{""label"": ""ㅚ"", ""probability"": 0.10576923076923077, ""score"": 0.10576923076923077}, {""label"": ""ㅖ"", ""probability"": 0.057692307692307696, ""score"": 0.057692307692307696}, {""label"": ""ㅒ"", ""probability"": 0.015384615384615385, ""score"": 0.015384615384615385}, {""label"": ""ㅔ"", ""probability"": 0.015384615384615385, ""score"": 0.015384615384615385}, {""label"": ""ㅟ"", ""probability"": 0.015384615384615385, ""score"": 0.015384615384615385}]",2026-05-28 22:04:05,0.7012,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,701.2,0.7012,2.003777000005357,2.003777000005357,1.302577000005357,7,S7 Complex vowels
s01,2026-05-28,7,complex_vowels,Session 7: Complex vowels,108,10,ㅒ,"5/150.5/d,4/i/100.4/150.0/150.5/150.5/d,4/i/100.4/150.0/150.5/150",voice_ml,8,ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅒ,0,1,3.702470400021412,2.449670400021412,,6.339874505996704,,,1779973446.042266,1779973446.6834805,1779973452.3821406,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973451351.wav,,,0.3333675999892875,1.5,"[{""label"": ""ㅖ"", ""probability"": 0.09423076923076923, ""score"": 0.09423076923076923}, {""label"": ""ㅒ"", ""probability"": 0.04423076923076923, ""score"": 0.04423076923076923}, {""label"": ""ㅔ"", ""probability"": 0.038461538461538464, ""score"": 0.038461538461538464}, {""label"": ""ㅚ"", ""probability"": 0.03461538461538462, ""score"": 0.03461538461538462}, {""label"": ""ㅟ"", ""probability"": 0.03076923076923077, ""score"": 0.03076923076923077}]",2026-05-28 22:04:12,1.2528,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,1252.8,1.2528,3.702470400021412,3.702470400021412,2.449670400021412,7,S7 Complex vowels
s01,2026-05-28,7,complex_vowels,Session 7: Complex vowels,109,11,ㅝ,"5/150.5/d,8/i/100.8/150.0/150.5/150.5/d,6/i/100.6/150",voice_ml,8,ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅝ,0,1,2.945420500007458,1.992520500007458,,5.44844126701355,,,1779973452.8530865,1779973453.5305035,1779973458.3015275,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973457338.wav,,,0.3326909999595955,1.44,"[{""label"": ""ㅘ"", ""probability"": 0.24230769230769234, ""score"": 0.24230769230769234}, {""label"": ""ㅝ"", ""probability"": 0.1769230769230769, ""score"": 0.1769230769230769}, {""label"": ""ㅚ"", ""probability"": 0.03461538461538462, ""score"": 0.03461538461538462}, {""label"": ""ㅖ"", ""probability"": 0.025, ""score"": 0.025}, {""label"": ""ㅟ"", ""probability"": 0.011538461538461539, ""score"": 0.011538461538461539}]",2026-05-28 22:04:18,0.9529,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,952.9,0.9529,2.945420500007458,2.945420500007458,1.992520500007458,7,S7 Complex vowels
s01,2026-05-28,7,complex_vowels,Session 7: Complex vowels,110,12,ㅐ,"5/150.5/d,4/i/100.4/150.0/150.5/150",voice_ml,8,ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅐ,0,1,2.148198299924843,1.446798299924843,,5.491390228271484,,,1779973458.993647,1779973459.652551,1779973464.485037,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973462644.wav,,,0.3662775999400764,1.38,"[{""label"": ""ㅔ"", ""probability"": 0.06923076923076923, ""score"": 0.06923076923076923}, {""label"": ""ㅖ"", ""probability"": 0.051923076923076926, ""score"": 0.051923076923076926}, {""label"": ""ㅚ"", ""probability"": 0.04038461538461539, ""score"": 0.04038461538461539}, {""label"": ""ㅐ"", ""probability"": 0.028846153846153848, ""score"": 0.028846153846153848}, {""label"": ""ㅒ"", ""probability"": 0.028846153846153848, ""score"": 0.028846153846153848}]",2026-05-28 22:04:24,0.7014,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,701.4,0.7014,2.148198299924843,2.148198299924843,1.446798299924843,7,S7 Complex vowels
s01,2026-05-28,7,complex_vowels,Session 7: Complex vowels,111,13,ㅖ,"5/150.5/d,6/i/100.6/150.0/150.5/150.5/d,6/i/100.6/150.0/150.5/150",voice_ml,8,ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅖ,0,1,2.2934265000512823,1.0402265000512825,,5.111796617507935,,,1779973465.214748,1779973465.8578303,1779973470.3265443,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973469080.wav,,,0.3410213999450207,1.44,"[{""label"": ""ㅟ"", ""probability"": 0.057692307692307696, ""score"": 0.057692307692307696}, {""label"": ""ㅖ"", ""probability"": 0.05576923076923077, ""score"": 0.05576923076923077}, {""label"": ""ㅒ"", ""probability"": 0.038461538461538464, ""score"": 0.038461538461538464}, {""label"": ""ㅚ"", ""probability"": 0.03461538461538462, ""score"": 0.03461538461538462}, {""label"": ""ㅐ"", ""probability"": 0.015384615384615385, ""score"": 0.015384615384615385}]",2026-05-28 22:04:30,1.2532,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,1253.2,1.2532,2.2934265000512823,2.2934265000512823,1.0402265000512825,7,S7 Complex vowels
s01,2026-05-28,7,complex_vowels,Session 7: Complex vowels,112,14,ㅘ,"5/150.5/d,2/i/100.2/150.0/150.5/150.5/d,4/i/100.4/150",voice_ml,8,ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅘ,0,1,2.020017100032419,1.0679171000324188,,5.035976409912109,,,1779973470.9257903,1779973471.7175782,1779973475.961767,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973474637.wav,,,0.3664688999997452,1.47,"[{""label"": ""ㅘ"", ""probability"": 0.2865384615384615, ""score"": 0.2865384615384615}, {""label"": ""ㅝ"", ""probability"": 0.11730769230769231, ""score"": 0.11730769230769231}, {""label"": ""ㅔ"", ""probability"": 0.013461538461538462, ""score"": 0.013461538461538462}, {""label"": ""ㅚ"", ""probability"": 0.013461538461538462, ""score"": 0.013461538461538462}, {""label"": ""ㅖ"", ""probability"": 0.009615384615384616, ""score"": 0.009615384615384616}]",2026-05-28 22:04:35,0.9521,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,952.1,0.9521,2.020017100032419,2.020017100032419,1.0679171000324188,7,S7 Complex vowels
s01,2026-05-28,7,complex_vowels,Session 7: Complex vowels,113,15,ㅔ,"5/150.5/d,6/i/100.6/150.0/150.5/150",voice_ml,8,ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅔ,0,1,3.752650199923664,3.0510501999236643,,6.310938835144043,,,1779973476.7497935,1779973477.4064064,1779973483.0607324,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973482082.wav,,,0.3296431000344455,1.5,"[{""label"": ""ㅔ"", ""probability"": 0.20961538461538462, ""score"": 0.20961538461538462}, {""label"": ""ㅐ"", ""probability"": 0.08846153846153847, ""score"": 0.08846153846153847}, {""label"": ""ㅖ"", ""probability"": 0.026923076923076925, ""score"": 0.026923076923076925}, {""label"": ""ㅒ"", ""probability"": 0.023076923076923078, ""score"": 0.023076923076923078}, {""label"": ""ㅚ"", ""probability"": 0.023076923076923078, ""score"": 0.023076923076923078}]",2026-05-28 22:04:43,0.7016,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,701.6,0.7016,3.752650199923664,3.752650199923664,3.0510501999236643,7,S7 Complex vowels
s01,2026-05-28,7,complex_vowels,Session 7: Complex vowels,114,16,ㅟ,"5/150.5/d,8/i/100.8/150.0/150.5/150",voice_ml,8,ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅟ,0,1,1.7115569000598043,1.0097569000598043,,5.134358882904053,,,1779973483.8521786,1779973484.5126026,1779973488.9865377,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973487049.wav,,,0.3681859000353142,1.35,"[{""label"": ""ㅟ"", ""probability"": 0.16153846153846152, ""score"": 0.16153846153846152}, {""label"": ""ㅚ"", ""probability"": 0.025, ""score"": 0.025}, {""label"": ""ㅖ"", ""probability"": 0.023076923076923078, ""score"": 0.023076923076923078}, {""label"": ""ㅔ"", ""probability"": 0.019230769230769232, ""score"": 0.019230769230769232}, {""label"": ""ㅘ"", ""probability"": 0.019230769230769232, ""score"": 0.019230769230769232}]",2026-05-28 22:04:48,0.7018,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,701.8,0.7018,1.7115569000598043,1.7115569000598043,1.0097569000598043,7,S7 Complex vowels
s01,2026-05-28,8,all_vowels,Session 8: All vowels,115,1,ㅔ,"5/150.5/d,6/i/100.6/150.0/150.5/150",voice_ml,19,ㅣ|ㅡ|ㅏ|ㅓ|ㅗ|ㅜ|ㅢ|ㅑ|ㅕ|ㅛ|ㅠ|ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅔ,0,1,2.150130199966952,1.4485301999669522,,56.85073065757752,,,1779973495.93619,1779973548.1385202,1779973552.7869208,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973551415.wav,,,0.341265800059773,1.71,"[{""label"": ""ㅔ"", ""probability"": 0.11153846153846154, ""score"": 0.11153846153846154}, {""label"": ""ㅐ"", ""probability"": 0.04423076923076923, ""score"": 0.04423076923076923}, {""label"": ""ㅢ"", ""probability"": 0.04038461538461539, ""score"": 0.04038461538461539}, {""label"": ""ㅜ"", ""probability"": 0.038461538461538464, ""score"": 0.038461538461538464}, {""label"": ""ㅚ"", ""probability"": 0.03461538461538462, ""score"": 0.03461538461538462}]",2026-05-28 22:05:52,0.7016,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,701.6,0.7016,2.150130199966952,2.150130199966952,1.4485301999669522,8,S8 All vowels
s01,2026-05-28,8,all_vowels,Session 8: All vowels,116,2,ㅏ,"5/150.5/d,4/i/100.4/150",voice_ml,19,ㅣ|ㅡ|ㅏ|ㅓ|ㅗ|ㅜ|ㅢ|ㅑ|ㅕ|ㅛ|ㅠ|ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅏ,0,1,1.9841219999361783,1.5832219999361783,,4.628459453582764,,,1779973553.9365654,1779973554.799535,1779973558.5650249,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973557595.wav,,,0.3377562999958172,1.38,"[{""label"": ""ㅏ"", ""probability"": 0.28076923076923077, ""score"": 0.28076923076923077}, {""label"": ""ㅓ"", ""probability"": 0.11346153846153847, ""score"": 0.11346153846153847}, {""label"": ""ㅘ"", ""probability"": 0.09423076923076923, ""score"": 0.09423076923076923}, {""label"": ""ㅑ"", ""probability"": 0.07307692307692308, ""score"": 0.07307692307692308}, {""label"": ""ㅕ"", ""probability"": 0.05, ""score"": 0.05}]",2026-05-28 22:05:58,0.4009,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,400.9,0.4009,1.9841219999361783,1.9841219999361783,1.5832219999361783,8,S8 All vowels
s01,2026-05-28,8,all_vowels,Session 8: All vowels,117,3,ㅢ,5/350.0/150.5/150,voice_ml,19,ㅣ|ㅡ|ㅏ|ㅓ|ㅗ|ㅜ|ㅢ|ㅑ|ㅕ|ㅛ|ㅠ|ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅢ,0,1,1.3237240000162274,0.6732240000162274,,3.772746562957764,,,1779973559.219361,1779973559.9530296,1779973562.9921076,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973562042.wav,,,0.33912669995334,1.35,"[{""label"": ""ㅢ"", ""probability"": 0.18653846153846154, ""score"": 0.18653846153846154}, {""label"": ""ㅔ"", ""probability"": 0.08653846153846154, ""score"": 0.08653846153846154}, {""label"": ""ㅡ"", ""probability"": 0.07307692307692308, ""score"": 0.07307692307692308}, {""label"": ""ㅜ"", ""probability"": 0.06153846153846154, ""score"": 0.06153846153846154}, {""label"": ""ㅣ"", ""probability"": 0.032692307692307694, ""score"": 0.032692307692307694}]",2026-05-28 22:06:02,0.6505,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,650.5,0.6505,1.3237240000162274,1.3237240000162274,0.6732240000162274,8,S8 All vowels
s01,2026-05-28,8,all_vowels,Session 8: All vowels,118,4,ㅗ,"5/150.5/d,2/i/100.2/150",voice_ml,19,ㅣ|ㅡ|ㅏ|ㅓ|ㅗ|ㅜ|ㅢ|ㅑ|ㅕ|ㅛ|ㅠ|ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅗ,0,1,1.1139605999924242,0.7132605999924242,,3.6951754093170166,,,1779973563.4583318,1779973564.135944,1779973567.1535072,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973566045.wav,,,0.3428859999403357,1.38,"[{""label"": ""ㅗ"", ""probability"": 0.14423076923076925, ""score"": 0.14423076923076925}, {""label"": ""ㅝ"", ""probability"": 0.10576923076923077, ""score"": 0.10576923076923077}, {""label"": ""ㅜ"", ""probability"": 0.07307692307692308, ""score"": 0.07307692307692308}, {""label"": ""ㅛ"", ""probability"": 0.057692307692307696, ""score"": 0.057692307692307696}, {""label"": ""ㅕ"", ""probability"": 0.05384615384615385, ""score"": 0.05384615384615385}]",2026-05-28 22:06:07,0.4007,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,400.7,0.4007,1.1139605999924242,1.1139605999924242,0.7132605999924242,8,S8 All vowels
s01,2026-05-28,8,all_vowels,Session 8: All vowels,119,5,ㅝ,"5/150.5/d,8/i/100.8/150.0/150.5/150.5/d,6/i/100.6/150",voice_ml,19,ㅣ|ㅡ|ㅏ|ㅓ|ㅗ|ㅜ|ㅢ|ㅑ|ㅕ|ㅛ|ㅠ|ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅝ,0,1,3.12256879999768,2.16966879999768,,6.224777221679688,,,1779973567.5804994,1779973568.219314,1779973573.8052766,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973572648.wav,,,0.3357287999242544,1.89,"[{""label"": ""ㅝ"", ""probability"": 0.175, ""score"": 0.175}, {""label"": ""ㅘ"", ""probability"": 0.1076923076923077, ""score"": 0.1076923076923077}, {""label"": ""ㅕ"", ""probability"": 0.08846153846153847, ""score"": 0.08846153846153847}, {""label"": ""ㅑ"", ""probability"": 0.06346153846153846, ""score"": 0.06346153846153846}, {""label"": ""ㅗ"", ""probability"": 0.04230769230769231, ""score"": 0.04230769230769231}]",2026-05-28 22:06:13,0.9529,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,952.9,0.9529,3.12256879999768,3.12256879999768,2.16966879999768,8,S8 All vowels
s01,2026-05-28,8,all_vowels,Session 8: All vowels,120,6,ㅚ,"5/150.5/d,2/i/100.2/150.0/150.5/150",voice_ml,19,ㅣ|ㅡ|ㅏ|ㅓ|ㅗ|ㅜ|ㅢ|ㅑ|ㅕ|ㅛ|ㅠ|ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅚ,0,1,2.014037000015378,1.312837000015378,,7.516969919204712,,,1779973574.2954545,1779973574.947539,1779973581.8124242,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973577787.wav,,,0.337350600049831,1.41,"[{""label"": ""ㅟ"", ""probability"": 0.09230769230769231, ""score"": 0.09230769230769231}, {""label"": ""ㅜ"", ""probability"": 0.04230769230769231, ""score"": 0.04230769230769231}, {""label"": ""ㅕ"", ""probability"": 0.03653846153846154, ""score"": 0.03653846153846154}, {""label"": ""ㅘ"", ""probability"": 0.03461538461538462, ""score"": 0.03461538461538462}, {""label"": ""ㅚ"", ""probability"": 0.032692307692307694, ""score"": 0.032692307692307694}]",2026-05-28 22:06:21,0.7012,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,701.2,0.7012,2.014037000015378,2.014037000015378,1.312837000015378,8,S8 All vowels
s01,2026-05-28,8,all_vowels,Session 8: All vowels,121,7,ㅐ,"5/150.5/d,4/i/100.4/150.0/150.5/150",voice_ml,19,ㅣ|ㅡ|ㅏ|ㅓ|ㅗ|ㅜ|ㅢ|ㅑ|ㅕ|ㅛ|ㅠ|ㅐ|ㅔ|ㅒ|ㅖ|ㅘ|ㅚ|ㅝ|ㅟ,ㅐ,1,1,1.83291380002629,1.13151380002629,,10.9606614112854,,,1779973582.514266,1779973583.1780171,1779973593.4749274,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779973585836.wav,,,0.3798861999530345,1.41,"[{""label"": ""ㅔ"", ""probability"": 0.07692307692307693, ""score"": 0.07692307692307693}, {""label"": ""ㅟ"", ""probability"": 0.04038461538461539, ""score"": 0.04038461538461539}, {""label"": ""ㅚ"", ""probability"": 0.038461538461538464, ""score"": 0.038461538461538464}, {""label"": ""ㅜ"", ""probability"": 0.038461538461538464, ""score"": 0.038461538461538464}, {""label"": ""ㅑ"", ""probability"": 0.03653846153846154, ""score"": 0.03653846153846154}]",2026-05-28 22:06:33,0.7014,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,701.4,0.7014,1.83291380002629,1.83291380002629,1.13151380002629,8,S8 All vowels
