day,session_name,trial_index_session,correct,rt_sec,moving_accuracy,moving_rt,moving_rt_from_stimulus,target_label,selected_label
2026-06-02,all_consonants,32,1,0.937402999959886,1.0,1.193528869980946,0.8933888699809461,ㄹ,ㄹ
2026-06-02,all_consonants,33,1,0.9936383999884127,1.0,1.172472669975832,0.8523326699758321,ㅁ,ㅁ
2026-06-02,all_consonants,34,1,1.0261319999117404,1.0,1.175531329982914,0.8553913299829139,ㅅ,ㅅ
2026-06-02,all_consonants,35,1,1.7752909001428634,1.0,1.2115904599893839,0.8714504599893838,ㅎ,ㅎ
2026-06-02,all_consonants,36,1,1.656995200086385,1.0,1.151981469988823,0.831841469988823,ㅈ,ㅈ
2026-06-02,all_consonants,37,1,1.3124310998246074,1.0,1.168897459981963,0.878797459981963,ㄴ,ㄴ
2026-06-02,all_consonants,38,1,1.1217235999647528,1.0,1.1756685299798846,0.8855385299798847,ㅃ,ㅃ
2026-06-02,all_consonants,39,1,1.375751999905333,1.0,1.21001241998747,0.91988241998747,ㅊ,ㅊ
2026-06-02,all_consonants,40,1,0.9967197000514716,1.0,1.2281934699974955,0.9380634699974955,ㅅ,ㅅ
2026-06-02,all_consonants,41,1,0.9039251999929548,1.0,1.2100011099828407,0.9499411099828408,ㄱ,ㄱ
2026-06-02,all_consonants,42,1,1.534872200107202,1.0,1.2697480299975723,1.0096880299975723,ㅁ,ㅁ
2026-06-02,all_consonants,43,1,0.9937462999951094,1.0,1.269758819998242,1.029698819998242,ㅇ,ㅇ
2026-06-02,all_consonants,44,1,1.23321589990519,1.0,1.290467209997587,1.020337209997587,ㅉ,ㅉ
2026-06-02,all_consonants,45,1,1.0541725000366569,1.0,1.2183553699869663,0.9382153699869662,ㄸ,ㄸ
2026-06-02,all_consonants,46,1,1.864054899895564,1.0,1.239061339967884,0.9389213399678841,ㅍ,ㅍ
2026-06-02,all_consonants,47,1,0.8825141999404877,1.0,1.196069649979472,0.8658996499794721,ㄲ,ㄲ
2026-06-02,all_consonants,48,1,1.4542595997918395,1.0,1.229323249962181,0.8991732499621807,ㅆ,ㅆ
2026-06-02,all_consonants,49,1,1.3272179001942277,1.0,1.2244698399910703,0.9143198399910704,ㅂ,ㅂ
2026-06-02,all_consonants,50,1,0.935863499995321,1.0,1.2183842199854553,0.8882342199854554,ㄹ,ㄹ
2026-06-02,all_consonants,51,1,2.198149099946022,1.0,1.347806609980762,0.997656609980762,ㅎ,ㅎ
2026-06-02,all_consonants,52,1,1.0241091998759655,1.0,1.2967303099576384,0.9665803099576383,ㄴ,ㄴ
2026-06-02,all_consonants,53,1,2.4038233999162912,1.0,1.4377380199497565,1.0775280199497566,ㅃ,ㅃ
2026-06-02,all_consonants,54,1,1.3954235999844968,1.0,1.4539587899576873,1.1038187899576872,ㅌ,ㅌ
2026-06-02,all_vowels,1,1,1.6539111000020057,1.0,1.6539111000020057,0.7020111000020056,ㅛ,ㅛ
2026-06-02,all_vowels,2,1,1.534482599934563,1.0,1.5941968499682844,0.7674468499682843,ㅔ,ㅔ
2026-06-02,all_vowels,3,1,1.8038835998158904,1.0,1.6640924332508196,0.7952924332508197,ㅝ,ㅝ
2026-06-02,all_vowels,4,1,1.5343768000602722,1.0,1.6316635249531828,0.8046135249531827,ㅟ,ㅟ
2026-06-02,all_vowels,5,0,1.623552700038999,0.8,1.630041359970346,0.7778613599703461,ㅕ,ㅖ
2026-06-02,all_vowels,6,1,1.8335416000336409,0.8333333333333334,1.663958066647562,0.8869247333142285,ㅜ,ㅜ
2026-06-02,all_vowels,7,1,1.2040823998395354,0.8571428571428571,1.5982615428178437,0.8749329713892724,ㅓ,ㅓ
2026-06-02,all_vowels,8,1,1.6232019001618028,0.875,1.6013790874858387,0.8493290874858387,ㅠ,ㅠ
2026-06-02,all_vowels,9,1,1.7752418001182375,0.8888888888888888,1.6206971666672163,0.8742749444449941,ㅐ,ㅐ
2026-06-02,all_vowels,10,1,1.6830390999093652,0.9,1.6269313599914312,0.8599413599914312,ㅘ,ㅘ
2026-06-02,all_vowels,11,1,2.015612999908626,0.9,1.6631015499820934,0.9211815499820932,ㅚ,ㅚ
2026-06-02,all_vowels,12,1,1.864207700127736,0.9,1.6960740600014106,0.8989940600014105,ㅖ,ㅖ
2026-06-02,all_vowels,13,1,1.2336320001631975,0.9,1.6390489000361412,0.9222589000361413,ㅣ,ㅣ
2026-06-02,all_vowels,14,1,1.5041549000889065,0.9,1.6360267100390047,0.9243667100390047,ㅢ,ㅢ
2026-06-02,all_vowels,15,1,1.8937131999991836,1.0,1.663042760035023,0.921372760035023,ㅒ,ㅒ
2026-06-02,all_vowels,16,1,1.563356899889186,1.0,1.6360242900205777,0.8392542900205777,ㅑ,ㅑ
2026-06-02,all_vowels,17,1,1.184620999963954,1.0,1.6340781500330195,0.8373281500330195,ㅏ,ㅏ
2026-06-02,all_vowels,18,1,1.2043437999673188,1.0,1.5921923400135711,0.850682340013571,ㅗ,ㅗ
2026-06-02,all_vowels,19,1,1.4899929000530392,1.0,1.5636674500070513,0.8572974500070512,ㅡ,ㅡ
2026-06-02,all_vowels,20,1,2.043853099923581,1.0,1.599748850008473,0.8632688500084728,ㅖ,ㅖ
2026-06-02,all_vowels,21,1,1.1180781999137253,1.0,1.5099953700089828,0.8035253700089827,ㅓ,ㅓ
2026-06-02,all_vowels,22,1,0.994509399868548,1.0,1.423025539983064,0.8017455399830637,ㅜ,ㅜ
2026-06-02,all_vowels,23,1,0.8152589998207986,1.0,1.3811882399488242,0.7047482399488241,ㅔ,ㅔ
2026-06-02,all_vowels,24,1,0.9344717001076788,1.0,1.3242199199507014,0.6978299199507012,ㅣ,ㅣ
2026-06-02,all_vowels,25,1,1.766576699912548,1.0,1.3115062699420377,0.7151262699420377,ㅕ,ㅕ
2026-06-02,all_vowels,26,1,1.4579682999756187,1.0,1.300967409950681,0.7046274099506811,ㅛ,ㅛ
2026-06-02,all_vowels,27,1,1.628357700072229,1.0,1.3453410799615084,0.7189710799615086,ㅚ,ㅚ
2026-06-02,all_vowels,28,1,1.204349699895829,1.0,1.3453416699543594,0.6939916699543595,ㅢ,ㅢ
2026-06-02,all_vowels,29,1,1.5378183000721035,1.0,1.350124209956266,0.638564209956266,ㅘ,ㅘ
2026-06-02,all_vowels,30,0,1.0313969000708312,0.9,1.248878589970991,0.5924985899709909,ㅐ,ㅏ
2026-06-02,all_vowels,31,1,1.2952336999587717,0.9,1.2665941399754956,0.6153241399754956,ㅡ,ㅡ
2026-06-02,all_vowels,32,1,1.0545471999794245,0.9,1.2725979199865833,0.6213879199865833,ㅗ,ㅗ
2026-06-02,all_vowels,33,1,0.9718399001285434,0.9,1.2882560100173577,0.6671160100173578,ㅏ,ㅏ
2026-06-02,all_vowels,34,1,1.7747571000363678,0.9,1.3722845500102268,0.6708545500102268,ㅝ,ㅝ
2026-06-02,all_vowels,35,1,1.743204299826175,0.9,1.3699473100015893,0.6685573100015894,ㅑ,ㅑ
2026-06-02,all_vowels,36,1,2.47286510001868,0.9,1.4714369900058955,0.7399569900058955,ㅒ,ㅒ
2026-06-02,all_vowels,37,1,1.9233552999794483,0.9,1.5009367499966175,0.7693967499966174,ㅟ,ㅟ
2026-06-02,all_vowels,38,1,1.48344809981063,0.9,1.5288465899880976,0.7670465899880975,ㅠ,ㅠ
2026-06-02,all_vowels,39,1,1.120262699900195,0.9,1.4870910299709066,0.8055010299709068,ㅣ,ㅣ
2026-06-02,all_vowels,40,1,1.2360485000535846,1.0,1.507556189969182,0.8559961899691821,ㅓ,ㅓ
2026-06-02,all_vowels,41,1,1.594491699943319,1.0,1.5374819899676369,0.8256519899676368,ㅕ,ㅕ
2026-06-02,all_vowels,42,1,1.448449800023809,1.0,1.5768722499720753,0.8098022499720752,ㅠ,ㅠ
2026-06-02,all_vowels,43,1,1.71493720007129,1.0,1.6511819799663499,0.8540819799663499,ㅚ,ㅚ
2026-06-02,all_vowels,44,1,2.102619600016624,1.0,1.6839682299643755,0.8568382299643755,ㅖ,ㅖ
2026-06-02,all_vowels,45,1,1.1780373000074178,1.0,1.6274515299824999,0.8554215299824998,ㅜ,ㅜ
2026-06-02,all_vowels,46,1,1.2090922999195757,1.0,1.5010742499725895,0.7892742499725893,ㅢ,ㅢ
2026-06-02,all_vowels,47,1,1.903183500049636,1.0,1.499057069979608,0.787297069979608,ㅐ,ㅐ
2026-06-02,all_vowels,48,1,2.0759906000457704,1.0,1.558311320003122,0.816581320003122,ㅒ,ㅒ
2026-06-02,all_vowels,49,0,1.123799999943003,0.9,1.5586650500074029,0.761775050007403,ㅔ,ㅓ
2026-06-02,all_vowels,50,1,1.5374355998355895,0.9,1.5888037599856033,0.7368137599856033,ㅘ,ㅘ
2026-06-02,all_vowels,51,1,1.05490170000121,0.9,1.5348447599913926,0.7380347599913925,ㅏ,ㅏ
2026-06-02,all_vowels,52,1,0.9581891000270844,0.9,1.48581868999172,0.71413868999172,ㅟ,ㅟ
2026-06-02,all_vowels,53,1,1.684162899851799,0.9,1.4827412599697711,0.6858912599697709,ㅝ,ㅝ
2026-06-02,all_vowels,54,1,1.4838175000622869,0.9,1.4208610499743373,0.6541410499743371,ㅛ,ㅛ
2026-06-02,all_vowels,55,1,1.23218910000287,0.9,1.4262762299738825,0.6646862299738824,ㅡ,ㅡ
2026-06-02,all_vowels,56,1,1.095475799869746,0.9,1.4149145799688996,0.6783045799688994,ㅗ,ㅗ
2026-06-02,all_vowels,57,1,1.414660600014031,0.9,1.366062289965339,0.604362289965339,ㅑ,ㅑ
2026-06-02,all_vowels,58,1,1.6310175000689924,0.9,1.3215649799676612,0.6149849799676612,ㅔ,ㅔ
2026-06-02,all_vowels,59,1,0.9942171000875532,1.0,1.3086066899821163,0.6321166899821161,ㅗ,ㅗ
2026-06-02,all_vowels,60,1,1.633837099885568,1.0,1.3182468399871141,0.6416768399871141,ㅝ,ㅝ
2026-06-02,all_vowels,61,1,0.93221680005081,1.0,1.305978349992074,0.654498349992074,ㅣ,ㅣ
2026-06-02,all_vowels,62,1,1.5069295999128371,1.0,1.3608523999806494,0.6843223999806494,ㅑ,ㅑ
2026-06-02,all_vowels,63,1,1.4555641000624746,1.0,1.3379925200017169,0.6614825200017169,ㅕ,ㅕ
2026-06-02,all_vowels,64,1,1.265673000132665,1.0,1.3161780700087546,0.6947480700087547,ㅓ,ㅓ
2026-06-02,all_vowels,65,1,1.653750899946317,1.0,1.3583342500030995,0.7017842500030994,ㅚ,ㅚ
2026-06-02,all_vowels,66,1,2.223936000140384,1.0,1.4711802700301633,0.7594902700301633,ㅘ,ㅘ
2026-06-02,all_vowels,67,1,1.0959078001324087,1.0,1.439304990042001,0.782754990042001,ㅏ,ㅏ
2026-06-02,all_vowels,68,1,1.443930400069803,1.0,1.4205962800420822,0.7390162800420821,ㅛ,ㅛ
2026-06-02,all_vowels,69,1,1.6589942001737654,1.0,1.4870739900507033,0.7753839900507032,ㅟ,ㅟ
2026-06-02,all_vowels,70,1,1.83644640003331,1.0,1.5073349200654775,0.7656149200654775,ㅖ,ㅖ
2026-06-02,all_vowels,71,1,1.576254399958998,1.0,1.5717386800562962,0.7748786800562962,ㅐ,ㅐ
2026-06-02,all_vowels,72,1,1.5098234999459237,1.0,1.572028070059605,0.7750880700596048,ㅠ,ㅠ
2026-06-02,all_vowels,73,0,1.5036657999735326,0.9,1.5768382400507108,0.7498882400507106,ㅒ,ㅑ
2026-06-02,all_vowels,74,1,1.33621839992702,0.9,1.5838927800301463,0.7320027800301462,ㅢ,ㅢ
2026-06-02,all_vowels,75,1,1.1686118999496102,0.9,1.5353788800304755,0.7134788800304755,ㅜ,ㅜ
2026-06-02,all_vowels,76,1,1.3561960000079123,0.9,1.4486048800172284,0.6869148800172284,ㅡ,ㅡ
2026-06-02,basic_consonants,1,1,1.2401197000872344,1.0,1.2401197000872344,1.0901197000872345,ㅅ,ㅅ
2026-06-02,basic_consonants,2,1,0.66532769985497,1.0,0.9527236999711022,0.8027236999711023,ㄱ,ㄱ
2026-06-02,basic_consonants,3,1,0.6372255000751466,1.0,0.8475576333391169,0.6975576333391169,ㄷ,ㄷ
2026-06-02,basic_consonants,4,1,1.3941842999774965,1.0,0.9842142999987118,0.8342142999987119,ㅈ,ㅈ
2026-06-02,basic_consonants,5,1,1.057588400086388,1.0,0.9988891200162471,0.8488891200162471,ㅇ,ㅇ
2026-06-02,basic_consonants,6,1,2.2757459999993443,1.0,1.21169860001343,1.0616986000134299,ㅂ,ㅂ
2026-06-02,basic_consonants,7,1,0.8781856000423431,1.0,1.164053885731846,1.0140538857318462,ㄴ,ㄴ
2026-06-02,basic_consonants,8,1,0.9049031999893486,1.0,1.131660050014034,0.9816600500140339,ㅈ,ㅈ
2026-06-02,basic_consonants,9,1,0.7765842000953853,1.0,1.0922071778008506,0.9422071778008507,ㅇ,ㅇ
2026-06-02,basic_consonants,10,1,0.5756434998475015,1.0,1.0405508100055159,0.8905508100055158,ㄴ,ㄴ
2026-06-02,basic_consonants,11,1,0.9355105001013726,1.0,1.0100898900069297,0.8600898900069296,ㅅ,ㅅ
2026-06-02,basic_consonants,12,0,1.7736601000651715,0.9,1.1209231300279499,0.9709231300279498,ㅂ,ㄱ
2026-06-02,basic_consonants,13,1,0.8156582000665367,0.9,1.1387664000270887,0.9887664000270888,ㄱ,ㄱ
2026-06-02,basic_consonants,14,1,0.8733632999937981,0.9,1.086684300028719,0.936684300028719,ㄷ,ㄷ
2026-06-02,basic_consonants,15,1,0.6942482001613826,0.9,1.0503502800362186,0.9003502800362184,ㄴ,ㄴ
2026-06-02,basic_consonants,16,1,1.063187399879098,0.9,0.9290944200241938,0.7790944200241939,ㅅ,ㅅ
2026-06-02,basic_consonants,17,1,0.8445896999910474,0.9,0.9257348300190642,0.7757348300190643,ㄷ,ㄷ
2026-06-02,basic_consonants,18,1,1.3541903998702765,0.9,0.970663550007157,0.8206635500071571,ㅈ,ㅈ
2026-06-02,basic_consonants,19,1,0.7246784998569638,0.9,0.9654729799833148,0.8154729799833149,ㄱ,ㄱ
2026-06-02,basic_consonants,20,1,1.684938999824226,0.9,1.0764025299809874,0.9264025299809873,ㅂ,ㅂ
2026-06-02,basic_consonants,21,1,0.6658636000938714,0.9,1.049437839980237,0.8994378399802372,ㅇ,ㅇ
2026-06-02,basic_consonants,22,1,0.9346480998210608,1.0,0.9655366399558261,0.8155366399558261,ㄷ,ㄷ
2026-06-02,basic_consonants,23,1,0.9346946000587196,1.0,0.9774402799550443,0.8274402799550444,ㅈ,ㅈ
2026-06-02,basic_consonants,24,1,1.0243530001025647,1.0,0.992539249965921,0.842539249965921,ㄴ,ㄴ
2026-06-02,basic_consonants,25,1,1.2382926000282168,1.0,1.0469436899526046,0.8969436899526044,ㅂ,ㅂ
2026-06-02,basic_consonants,26,1,1.2412457999307662,1.0,1.0647495299577714,0.9147495299577713,ㅅ,ㅅ
2026-06-02,basic_vowels,1,1,0.9192278000991791,1.0,0.9192278000991791,0.5185278000991791,ㅗ,ㅗ
2026-06-02,basic_vowels,2,1,0.8438897000160068,1.0,0.881558750057593,0.48075875005759294,ㅏ,ㅏ
2026-06-02,basic_vowels,3,1,1.0240569999441504,1.0,0.9290581666864455,0.5281581666864454,ㅓ,ㅓ
2026-06-02,basic_vowels,4,1,1.4742489999625832,1.0,1.06535587500548,0.7271808750054799,ㅣ,ㅣ
2026-06-02,basic_vowels,5,1,1.123171400045976,1.0,1.0769189800135792,0.7363789800135792,ㅡ,ㅡ
2026-06-02,basic_vowels,6,1,0.9301927001215518,1.0,1.0524646000315745,0.7017979333649079,ㅜ,ㅜ
2026-06-02,basic_vowels,7,1,0.8972654999233782,1.0,1.0302933000161179,0.6724504428732608,ㅏ,ㅏ
2026-06-02,basic_vowels,8,1,1.000608199974522,1.0,1.0265826625109185,0.6633326625109185,ㅓ,ㅓ
2026-06-02,basic_vowels,9,1,1.0253494998905808,1.0,1.026445644441992,0.6589678666642143,ㅜ,ㅜ
2026-06-02,basic_vowels,10,1,3.830956199904904,1.0,1.3068966999882832,0.9611666999882832,ㅣ,ㅣ
2026-06-02,basic_vowels,11,1,0.998727299971506,1.0,1.3148466499755158,0.9691166499755159,ㅗ,ㅗ
2026-06-02,basic_vowels,12,1,1.0244214001577348,1.0,1.3328998199896887,0.9922598199896887,ㅡ,ㅡ
2026-06-02,complex_vowels,1,1,2.374157699989155,1.0,2.374157699989155,1.672557699989155,ㅔ,ㅔ
2026-06-02,complex_vowels,2,1,2.3438844999764115,1.0,2.359021099982783,1.6576210999827832,ㅚ,ㅚ
2026-06-02,complex_vowels,3,1,1.651420900132507,1.0,2.123154366699358,1.4216210333660246,ㅟ,ㅟ
2026-06-02,complex_vowels,4,1,1.9026604001410303,1.0,2.068030875059776,1.303855875059776,ㅘ,ㅘ
2026-06-02,complex_vowels,5,1,2.0673897999804467,1.0,2.0679026600439103,1.2059226600439101,ㅖ,ㅖ
2026-06-02,complex_vowels,6,1,2.3097529001533985,1.0,2.1082110333954915,1.2729943667288248,ㅐ,ㅐ
2026-06-02,complex_vowels,7,1,2.015235800063237,1.0,2.0949288572051694,1.2000574286337409,ㅒ,ㅒ
2026-06-02,complex_vowels,8,1,2.223837699973956,1.0,2.111042462551268,1.2089174625512678,ㅝ,ㅝ
2026-06-02,complex_vowels,9,1,2.1177259997930378,1.0,2.1117850778003535,1.17065174446702,ㅖ,ㅖ
2026-06-02,complex_vowels,10,1,2.312894399976358,1.0,2.131896010017954,1.1895860100179536,ㅝ,ㅝ
2026-06-02,complex_vowels,11,1,2.3743315001484007,1.0,2.1319133900338785,1.189643390033878,ㅚ,ㅚ
2026-06-02,complex_vowels,12,1,1.442967499839142,1.0,2.0418216900201513,1.0994916900201512,ㅟ,ㅟ
2026-06-02,complex_vowels,13,1,1.623420599848032,1.0,2.039021659991704,1.071661659991704,ㅘ,ㅘ
2026-06-02,complex_vowels,14,1,1.5347351001109928,1.0,2.0022291299887,1.0599191299887,ㅔ,ㅔ
2026-06-02,complex_vowels,15,1,1.8417886001989243,1.0,1.9796690100105478,1.037399010010548,ㅒ,ㅒ
2026-06-02,complex_vowels,16,1,1.443916899850592,1.0,1.8930854099802672,0.9508154099802673,ㅐ,ㅐ
2026-06-02,double_consonants,1,1,0.7729362000245601,1.0,0.7729362000245601,0.32263620002456,ㄲ,ㄲ
2026-06-02,double_consonants,2,1,0.90504390001297,1.0,0.838990050018765,0.388490050018765,ㅉ,ㅉ
2026-06-02,double_consonants,3,1,1.4234937999863178,1.0,1.0338246333412826,0.5834579666746159,ㄸ,ㄸ
2026-06-02,double_consonants,4,1,1.2065158998593688,1.0,1.0769974499708042,0.6266224499708042,ㅆ,ㅆ
2026-06-02,double_consonants,5,1,0.9682150001171976,1.0,1.055240960000083,0.6048209600000829,ㅃ,ㅃ
2026-06-02,double_consonants,6,1,1.3312230999581516,1.0,1.1012379833264276,0.650771316659761,ㅉ,ㅉ
2026-06-02,double_consonants,7,1,0.8994811000302434,1.0,1.0724155714269727,0.6219298571412585,ㅃ,ㅃ
2026-06-02,double_consonants,8,1,0.8141404998023063,1.0,1.0401311874738894,0.5896686874738895,ㄲ,ㄲ
2026-06-02,double_consonants,9,1,0.9312160999979824,1.0,1.0280295110876776,0.577573955532122,ㅆ,ㅆ
2026-06-02,double_consonants,10,1,0.7594413999468088,1.0,1.0011706999735908,0.5507506999735907,ㄸ,ㄸ
2026-06-02,double_vowels,1,1,1.8758323001675308,1.0,1.8758323001675308,1.2253323001675307,ㅢ,ㅢ
2026-06-02,double_vowels,2,1,1.570058299927041,1.0,1.7229453000472859,0.9211453000472858,ㅠ,ㅠ
2026-06-02,double_vowels,3,1,1.3779408000409603,1.0,1.6079438000451773,0.7561104667118439,ㅛ,ㅛ
2026-06-02,double_vowels,4,1,1.3544832998886704,1.0,1.5445786750060506,0.6676286750060506,ㅑ,ㅑ
2026-06-02,double_vowels,5,1,1.313894100021571,1.0,1.4984417600091546,0.6063417600091546,ㅕ,ㅕ
2026-06-02,double_vowels,6,1,1.2039694997947663,1.0,1.4493630499734234,0.5471630499734232,ㅕ,ㅕ
2026-06-02,double_vowels,7,1,1.233078199904412,1.0,1.4184652142492788,0.5522223571064216,ㅢ,ㅢ
2026-06-02,double_vowels,8,1,1.2645890999119729,1.0,1.3992306999571156,0.5222306999571156,ㅑ,ㅑ
2026-06-02,double_vowels,9,1,1.263198599917814,1.0,1.3841160221749709,0.49866046661941543,ㅠ,ㅠ
2026-06-02,double_vowels,10,1,1.3535496999975294,1.0,1.3810593899572268,0.48895938995722676,ㅛ,ㅛ
2026-06-02,long_consonants,1,1,1.2397819000761956,1.0,1.2397819000761956,0.8897819000761956,ㅊ,ㅊ
2026-06-02,long_consonants,2,1,1.1436375000048429,1.0,1.1917097000405192,0.8417097000405193,ㅁ,ㅁ
2026-06-02,long_consonants,3,1,1.1745241999160498,1.0,1.1859811999990295,0.8359811999990295,ㅋ,ㅋ
2026-06-02,long_consonants,4,1,0.9941809999290854,1.0,1.1380311499815434,0.7880311499815434,ㄹ,ㄹ
2026-06-02,long_consonants,5,1,0.9654496998991816,1.0,1.103514859965071,0.7535148599650711,ㅌ,ㅌ
2026-06-02,long_consonants,6,0,2.524108299985528,0.8333333333333334,1.340280433301814,0.9902804333018139,ㅎ,ㅍ
2026-06-02,long_consonants,7,1,1.7903195000253618,0.8571428571428571,1.404571728548035,1.054571728548035,ㅍ,ㅍ
2026-06-02,long_consonants,8,1,0.941330200061202,0.875,1.346666537487181,0.9966665374871809,ㅁ,ㅁ
2026-06-02,long_consonants,9,1,1.3150827998761088,0.8888888888888888,1.343157233308173,0.9931572333081728,ㅎ,ㅎ
2026-06-02,long_consonants,10,1,1.2010729999747127,0.9,1.3289488099748268,0.9789488099748269,ㅍ,ㅍ
2026-06-02,long_consonants,11,1,0.9041518999729306,0.9,1.2953858099645004,0.9453858099645004,ㄹ,ㄹ
2026-06-02,long_consonants,12,1,0.9945859001018108,0.9,1.2804806499741972,0.9304806499741971,ㅌ,ㅌ
2026-06-02,long_consonants,13,1,1.2950484999455512,0.9,1.2925330799771473,0.9425330799771473,ㅊ,ㅊ
2026-06-02,long_consonants,14,0,1.058171199867502,0.8,1.298932099970989,0.9489320999709889,ㅋ,ㅌ
2026-06-02,long_consonants,15,1,1.4982211000751704,0.8,1.3522092399885879,1.0022092399885878,ㅍ,ㅍ
2026-06-02,long_consonants,16,1,1.033870100043714,0.9,1.2031854199944063,0.8531854199944064,ㅎ,ㅎ
2026-06-02,long_consonants,17,1,0.9637588998302816,0.9,1.1205293599748984,0.7705293599748984,ㅊ,ㅊ
2026-06-02,long_consonants,18,1,1.6553060000296682,0.9,1.191926939971745,0.8419269399717451,ㅁ,ㅁ
2026-06-02,long_consonants,19,1,0.831595900002867,0.9,1.143578249984421,0.7935782499844208,ㅋ,ㅋ
2026-06-02,long_consonants,20,1,0.6427184999920428,0.9,1.0877427999861538,0.7377427999861539,ㄹ,ㄹ
2026-06-02,long_consonants,21,1,0.6240101999137551,0.9,1.0597286299802362,0.7097286299802362,ㅌ,ㅌ
2026-06-02,long_consonants,22,1,2.7120701998937875,0.9,1.231477059959434,0.8814770599594339,ㅁ,ㅁ
2026-06-02,long_consonants,23,1,1.0847787000238895,0.9,1.2104500799672677,0.8604500799672679,ㅍ,ㅍ
2026-06-02,long_consonants,24,1,1.3027976998127997,1.0,1.2349127299617977,0.8849127299617976,ㅎ,ㅎ
2026-06-02,long_consonants,25,1,1.070624299813062,1.0,1.1921530499355868,0.8421530499355867,ㅊ,ㅊ
2026-06-02,long_consonants,26,1,0.9788444000296296,1.0,1.1866504799341784,0.8366504799341783,ㅋ,ㅋ
2026-06-02,long_consonants,27,1,0.8770705000497401,1.0,1.177981639956124,0.8279816399561242,ㄹ,ㄹ
2026-06-02,long_consonants,28,1,0.8109190000686795,1.0,1.0935429399600252,0.7435429399600253,ㅌ,ㅌ
2026-06-02,syllable_top100,1,1,3.214246300049126,1.0,3.214246300049126,2.062846300049126,등,등
2026-06-02,syllable_top100,2,1,2.404389299917966,1.0,2.809317799983546,1.6324677999835462,장,장
2026-06-02,syllable_top100,3,1,3.843699700199068,1.0,3.1541117667220533,1.9356451000553865,회,회
2026-06-02,syllable_top100,4,1,2.523301800014451,1.0,2.9964092750451528,1.7820342750451528,공,공
2026-06-02,syllable_top100,5,1,2.2836187998764217,1.0,2.8538511800114064,1.6419911800114064,전,전
